"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.781,0.64,0.503,0.503,0.503,0.503,0.503,0.07,0.503,0.503,0.07,0.503,0,0.64,0.64,0.503,0.64,0.07,0.679,0.64
"leaf_2",0.64,0.782,0.503,0.503,0.503,0.503,0.503,0.07,0.503,0.503,0.07,0.503,0,0.753,0.781,0.503,0.778,0.07,0.64,0.753
"leaf_3",0.503,0.503,0.783,0.638,0.638,0.638,0.638,0.07,0.638,0.777,0.07,0.763,0,0.503,0.503,0.638,0.503,0.07,0.503,0.503
"leaf_4",0.503,0.503,0.638,0.782,0.681,0.681,0.681,0.07,0.74,0.638,0.07,0.638,0,0.503,0.503,0.681,0.503,0.07,0.503,0.503
"leaf_5",0.503,0.503,0.638,0.681,0.782,0.759,0.759,0.07,0.681,0.638,0.07,0.638,0,0.503,0.503,0.696,0.503,0.07,0.503,0.503
"leaf_6",0.503,0.503,0.638,0.681,0.759,0.782,0.779,0.07,0.681,0.638,0.07,0.638,0,0.503,0.503,0.696,0.503,0.07,0.503,0.503
"leaf_7",0.503,0.503,0.638,0.681,0.759,0.779,0.782,0.07,0.681,0.638,0.07,0.638,0,0.503,0.503,0.696,0.503,0.07,0.503,0.503
"leaf_8",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.782,0.07,0.07,0.622,0.07,0,0.07,0.07,0.07,0.07,0.622,0.07,0.07
"leaf_9",0.503,0.503,0.638,0.74,0.681,0.681,0.681,0.07,0.782,0.638,0.07,0.638,0,0.503,0.503,0.681,0.503,0.07,0.503,0.503
"leaf_10",0.503,0.503,0.777,0.638,0.638,0.638,0.638,0.07,0.638,0.783,0.07,0.763,0,0.503,0.503,0.638,0.503,0.07,0.503,0.503
"leaf_11",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.622,0.07,0.07,0.781,0.07,0,0.07,0.07,0.07,0.07,0.713,0.07,0.07
"leaf_12",0.503,0.503,0.763,0.638,0.638,0.638,0.638,0.07,0.638,0.763,0.07,0.782,0,0.503,0.503,0.638,0.503,0.07,0.503,0.503
"leaf_13",0,0,0,0,0,0,0,0,0,0,0,0,0.782,0,0,0,0,0,0,0
"leaf_14",0.64,0.753,0.503,0.503,0.503,0.503,0.503,0.07,0.503,0.503,0.07,0.503,0,0.782,0.753,0.503,0.753,0.07,0.64,0.758
"leaf_15",0.64,0.781,0.503,0.503,0.503,0.503,0.503,0.07,0.503,0.503,0.07,0.503,0,0.753,0.782,0.503,0.778,0.07,0.64,0.753
"leaf_16",0.503,0.503,0.638,0.681,0.696,0.696,0.696,0.07,0.681,0.638,0.07,0.638,0,0.503,0.503,0.782,0.503,0.07,0.503,0.503
"leaf_17",0.64,0.778,0.503,0.503,0.503,0.503,0.503,0.07,0.503,0.503,0.07,0.503,0,0.753,0.778,0.503,0.782,0.07,0.64,0.753
"leaf_18",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.622,0.07,0.07,0.713,0.07,0,0.07,0.07,0.07,0.07,0.781,0.07,0.07
"leaf_19",0.679,0.64,0.503,0.503,0.503,0.503,0.503,0.07,0.503,0.503,0.07,0.503,0,0.64,0.64,0.503,0.64,0.07,0.781,0.64
"leaf_20",0.64,0.753,0.503,0.503,0.503,0.503,0.503,0.07,0.503,0.503,0.07,0.503,0,0.758,0.753,0.503,0.753,0.07,0.64,0.782
