"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.612,1.592,1.259,1.259,0,1.185,1.592,1.185,1.185,0,1.185,1.259,1.592,1.588,1.185,1.185,1.259,1.185,1.259,0
"leaf_2",1.592,1.612,1.259,1.259,0,1.185,1.611,1.185,1.185,0,1.185,1.259,1.604,1.588,1.185,1.185,1.259,1.185,1.259,0
"leaf_3",1.259,1.259,1.612,1.565,0,1.185,1.259,1.185,1.185,0,1.185,1.565,1.259,1.259,1.185,1.185,1.565,1.185,1.565,0
"leaf_4",1.259,1.259,1.565,1.611,0,1.185,1.259,1.185,1.185,0,1.185,1.601,1.259,1.259,1.185,1.185,1.572,1.185,1.601,0
"leaf_5",0,0,0,0,1.613,0,0,0,0,1.544,0,0,0,0,0,0,0,0,0,1.544
"leaf_6",1.185,1.185,1.185,1.185,0,1.612,1.185,1.42,1.604,0,1.569,1.185,1.185,1.185,1.42,1.42,1.185,1.607,1.185,0
"leaf_7",1.592,1.611,1.259,1.259,0,1.185,1.612,1.185,1.185,0,1.185,1.259,1.604,1.588,1.185,1.185,1.259,1.185,1.259,0
"leaf_8",1.185,1.185,1.185,1.185,0,1.42,1.185,1.612,1.42,0,1.42,1.185,1.185,1.185,1.6,1.557,1.185,1.42,1.185,0
"leaf_9",1.185,1.185,1.185,1.185,0,1.604,1.185,1.42,1.612,0,1.569,1.185,1.185,1.185,1.42,1.42,1.185,1.604,1.185,0
"leaf_10",0,0,0,0,1.544,0,0,0,0,1.613,0,0,0,0,0,0,0,0,0,1.611
"leaf_11",1.185,1.185,1.185,1.185,0,1.569,1.185,1.42,1.569,0,1.612,1.185,1.185,1.185,1.42,1.42,1.185,1.569,1.185,0
"leaf_12",1.259,1.259,1.565,1.601,0,1.185,1.259,1.185,1.185,0,1.185,1.611,1.259,1.259,1.185,1.185,1.572,1.185,1.601,0
"leaf_13",1.592,1.604,1.259,1.259,0,1.185,1.604,1.185,1.185,0,1.185,1.259,1.612,1.588,1.185,1.185,1.259,1.185,1.259,0
"leaf_14",1.588,1.588,1.259,1.259,0,1.185,1.588,1.185,1.185,0,1.185,1.259,1.588,1.612,1.185,1.185,1.259,1.185,1.259,0
"leaf_15",1.185,1.185,1.185,1.185,0,1.42,1.185,1.6,1.42,0,1.42,1.185,1.185,1.185,1.612,1.557,1.185,1.42,1.185,0
"leaf_16",1.185,1.185,1.185,1.185,0,1.42,1.185,1.557,1.42,0,1.42,1.185,1.185,1.185,1.557,1.611,1.185,1.42,1.185,0
"leaf_17",1.259,1.259,1.565,1.572,0,1.185,1.259,1.185,1.185,0,1.185,1.572,1.259,1.259,1.185,1.185,1.611,1.185,1.572,0
"leaf_18",1.185,1.185,1.185,1.185,0,1.607,1.185,1.42,1.604,0,1.569,1.185,1.185,1.185,1.42,1.42,1.185,1.612,1.185,0
"leaf_19",1.259,1.259,1.565,1.601,0,1.185,1.259,1.185,1.185,0,1.185,1.601,1.259,1.259,1.185,1.185,1.572,1.185,1.611,0
"leaf_20",0,0,0,0,1.544,0,0,0,0,1.611,0,0,0,0,0,0,0,0,0,1.613
