	leaf_12	leaf_19	leaf_4	leaf_8	leaf_6	leaf_20	leaf_10	leaf_18	leaf_2	leaf_1	leaf_17	leaf_3	leaf_14	leaf_15	leaf_11	leaf_9	leaf_16	leaf_7	leaf_5	leaf_13
leaf_12	1.035	1.0339999999999998	1.001	1.001	1.001	1.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	1.0339999999999998	1.035	1.001	1.001	1.001	1.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_4	1.001	1.001	1.0339999999999998	1.019	1.019	1.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_8	1.001	1.001	1.019	1.0339999999999998	1.027	1.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	1.001	1.001	1.019	1.027	1.0339999999999998	1.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_20	1.001	1.001	1.019	1.027	1.031	1.0339999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_10	0.0	0.0	0.0	0.0	0.0	0.0	1.034	1.0290000000000001	0.833	0.833	0.833	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451
leaf_18	0.0	0.0	0.0	0.0	0.0	0.0	1.0290000000000001	1.034	0.833	0.833	0.833	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.833	0.833	1.034	0.877	0.877	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451
leaf_1	0.0	0.0	0.0	0.0	0.0	0.0	0.833	0.833	0.877	1.034	0.9870000000000001	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451
leaf_17	0.0	0.0	0.0	0.0	0.0	0.0	0.833	0.833	0.877	0.9870000000000001	1.034	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451	0.451
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	1.0350000000000001	1.0330000000000001	1.0330000000000001	0.591	0.591	0.591	0.591	0.591	0.591
leaf_14	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	1.0330000000000001	1.034	1.0330000000000001	0.591	0.591	0.591	0.591	0.591	0.591
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	1.0330000000000001	1.0330000000000001	1.034	0.591	0.591	0.591	0.591	0.591	0.591
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	0.591	0.591	0.591	1.034	0.8069999999999999	0.8069999999999999	0.8069999999999999	0.8069999999999999	0.8069999999999999
leaf_9	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	0.591	0.591	0.591	0.8069999999999999	1.034	0.9910000000000001	0.912	0.912	0.912
leaf_16	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	0.591	0.591	0.591	0.8069999999999999	0.9910000000000001	1.034	0.912	0.912	0.912
leaf_7	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	0.591	0.591	0.591	0.8069999999999999	0.912	0.912	1.034	0.97	0.97
leaf_5	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	0.591	0.591	0.591	0.8069999999999999	0.912	0.912	0.97	1.034	1.028
leaf_13	0.0	0.0	0.0	0.0	0.0	0.0	0.451	0.451	0.451	0.451	0.451	0.591	0.591	0.591	0.8069999999999999	0.912	0.912	0.97	1.028	1.034
