"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.423,0.032,0.032,0,0.032,0.032,0.032,0.032,0.032,0.032,0,0.032,0.032,0,0.032,0,0.032,0.032,0.032,0.032
"leaf_2",0.032,0.423,0.066,0,0.356,0.219,0.219,0.417,0.219,0.356,0,0.066,0.381,0,0.066,0,0.356,0.066,0.219,0.219
"leaf_3",0.032,0.066,0.423,0,0.066,0.066,0.066,0.066,0.066,0.066,0,0.414,0.066,0,0.331,0,0.066,0.36,0.066,0.066
"leaf_4",0,0,0,0.423,0,0,0,0,0,0,0.42,0,0,0.213,0,0.213,0,0,0,0
"leaf_5",0.032,0.356,0.066,0,0.423,0.219,0.219,0.356,0.219,0.366,0,0.066,0.356,0,0.066,0,0.366,0.066,0.219,0.219
"leaf_6",0.032,0.219,0.066,0,0.219,0.423,0.36,0.219,0.36,0.219,0,0.066,0.219,0,0.066,0,0.219,0.066,0.36,0.273
"leaf_7",0.032,0.219,0.066,0,0.219,0.36,0.423,0.219,0.376,0.219,0,0.066,0.219,0,0.066,0,0.219,0.066,0.422,0.273
"leaf_8",0.032,0.417,0.066,0,0.356,0.219,0.219,0.423,0.219,0.356,0,0.066,0.381,0,0.066,0,0.356,0.066,0.219,0.219
"leaf_9",0.032,0.219,0.066,0,0.219,0.36,0.376,0.219,0.423,0.219,0,0.066,0.219,0,0.066,0,0.219,0.066,0.376,0.273
"leaf_10",0.032,0.356,0.066,0,0.366,0.219,0.219,0.356,0.219,0.423,0,0.066,0.356,0,0.066,0,0.412,0.066,0.219,0.219
"leaf_11",0,0,0,0.42,0,0,0,0,0,0,0.423,0,0,0.213,0,0.213,0,0,0,0
"leaf_12",0.032,0.066,0.414,0,0.066,0.066,0.066,0.066,0.066,0.066,0,0.423,0.066,0,0.331,0,0.066,0.36,0.066,0.066
"leaf_13",0.032,0.381,0.066,0,0.356,0.219,0.219,0.381,0.219,0.356,0,0.066,0.422,0,0.066,0,0.356,0.066,0.219,0.219
"leaf_14",0,0,0,0.213,0,0,0,0,0,0,0.213,0,0,0.423,0,0.414,0,0,0,0
"leaf_15",0.032,0.066,0.331,0,0.066,0.066,0.066,0.066,0.066,0.066,0,0.331,0.066,0,0.423,0,0.066,0.331,0.066,0.066
"leaf_16",0,0,0,0.213,0,0,0,0,0,0,0.213,0,0,0.414,0,0.423,0,0,0,0
"leaf_17",0.032,0.356,0.066,0,0.366,0.219,0.219,0.356,0.219,0.412,0,0.066,0.356,0,0.066,0,0.423,0.066,0.219,0.219
"leaf_18",0.032,0.066,0.36,0,0.066,0.066,0.066,0.066,0.066,0.066,0,0.36,0.066,0,0.331,0,0.066,0.423,0.066,0.066
"leaf_19",0.032,0.219,0.066,0,0.219,0.36,0.422,0.219,0.376,0.219,0,0.066,0.219,0,0.066,0,0.219,0.066,0.423,0.273
"leaf_20",0.032,0.219,0.066,0,0.219,0.273,0.273,0.219,0.273,0.219,0,0.066,0.219,0,0.066,0,0.219,0.066,0.273,0.423
