	leaf_9	leaf_13	leaf_17	leaf_14	leaf_7	leaf_1	leaf_3	leaf_4	leaf_15	leaf_11	leaf_18	leaf_5	leaf_10	leaf_6	leaf_16	leaf_20	leaf_12	leaf_19	leaf_2	leaf_8
leaf_9	0.732	0.6869999999999999	0.6869999999999999	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	0.6869999999999999	0.732	0.707	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	0.6869999999999999	0.707	0.732	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_14	0.605	0.605	0.605	0.732	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.605	0.605	0.605	0.64	0.731	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_1	0.605	0.605	0.605	0.64	0.695	0.731	0.703	0.697	0.697	0.697	0.697	0.697	0.697	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.605	0.605	0.605	0.64	0.695	0.703	0.731	0.697	0.697	0.697	0.697	0.697	0.697	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_4	0.605	0.605	0.605	0.64	0.695	0.697	0.697	0.731	0.702	0.702	0.702	0.702	0.702	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_15	0.605	0.605	0.605	0.64	0.695	0.697	0.697	0.702	0.731	0.704	0.704	0.704	0.704	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_11	0.605	0.605	0.605	0.64	0.695	0.697	0.697	0.702	0.704	0.731	0.712	0.712	0.712	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	0.605	0.605	0.605	0.64	0.695	0.697	0.697	0.702	0.704	0.712	0.731	0.728	0.728	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_5	0.605	0.605	0.605	0.64	0.695	0.697	0.697	0.702	0.704	0.712	0.728	0.731	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_10	0.605	0.605	0.605	0.64	0.695	0.697	0.697	0.702	0.704	0.712	0.728	0.73	0.731	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.732	0.632	0.632	0.477	0.477	0.477	0.477
leaf_16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.632	0.732	0.73	0.477	0.477	0.477	0.477
leaf_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.632	0.73	0.732	0.477	0.477	0.477	0.477
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.477	0.477	0.477	0.732	0.5589999999999999	0.5589999999999999	0.5589999999999999
leaf_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.477	0.477	0.477	0.5589999999999999	0.732	0.6679999999999999	0.6679999999999999
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.477	0.477	0.477	0.5589999999999999	0.6679999999999999	0.732	0.6759999999999999
leaf_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.477	0.477	0.477	0.5589999999999999	0.6679999999999999	0.6759999999999999	0.732
