	leaf_19	leaf_1	leaf_9	leaf_3	leaf_15	leaf_11	leaf_2	leaf_6	leaf_10	leaf_17	leaf_5	leaf_13	leaf_18	leaf_4	leaf_14	leaf_8	leaf_12	leaf_16	leaf_7	leaf_20
leaf_19	0.429	0.361	0.361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_1	0.361	0.429	0.39899999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	0.361	0.39899999999999997	0.429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.0	0.0	0.0	0.42900000000000005	0.42400000000000004	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.144	0.144	0.144	0.144	0.144
leaf_15	0.0	0.0	0.0	0.42400000000000004	0.42900000000000005	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.144	0.144	0.144	0.144	0.144
leaf_11	0.0	0.0	0.0	0.236	0.236	0.42800000000000005	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.144	0.144	0.144	0.144	0.144
leaf_2	0.0	0.0	0.0	0.236	0.236	0.272	0.42800000000000005	0.391	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.144	0.144	0.144	0.144	0.144
leaf_6	0.0	0.0	0.0	0.236	0.236	0.272	0.391	0.42800000000000005	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.33399999999999996	0.144	0.144	0.144	0.144	0.144
leaf_10	0.0	0.0	0.0	0.236	0.236	0.272	0.33399999999999996	0.33399999999999996	0.42900000000000005	0.42800000000000005	0.38	0.38	0.38	0.38	0.38	0.144	0.144	0.144	0.144	0.144
leaf_17	0.0	0.0	0.0	0.236	0.236	0.272	0.33399999999999996	0.33399999999999996	0.42800000000000005	0.42900000000000005	0.38	0.38	0.38	0.38	0.38	0.144	0.144	0.144	0.144	0.144
leaf_5	0.0	0.0	0.0	0.236	0.236	0.272	0.33399999999999996	0.33399999999999996	0.38	0.38	0.42900000000000005	0.393	0.393	0.393	0.393	0.144	0.144	0.144	0.144	0.144
leaf_13	0.0	0.0	0.0	0.236	0.236	0.272	0.33399999999999996	0.33399999999999996	0.38	0.38	0.393	0.42800000000000005	0.42700000000000005	0.401	0.401	0.144	0.144	0.144	0.144	0.144
leaf_18	0.0	0.0	0.0	0.236	0.236	0.272	0.33399999999999996	0.33399999999999996	0.38	0.38	0.393	0.42700000000000005	0.42800000000000005	0.401	0.401	0.144	0.144	0.144	0.144	0.144
leaf_4	0.0	0.0	0.0	0.236	0.236	0.272	0.33399999999999996	0.33399999999999996	0.38	0.38	0.393	0.401	0.401	0.42900000000000005	0.41600000000000004	0.144	0.144	0.144	0.144	0.144
leaf_14	0.0	0.0	0.0	0.236	0.236	0.272	0.33399999999999996	0.33399999999999996	0.38	0.38	0.393	0.401	0.401	0.41600000000000004	0.42900000000000005	0.144	0.144	0.144	0.144	0.144
leaf_8	0.0	0.0	0.0	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.42900000000000005	0.16099999999999998	0.16099999999999998	0.16099999999999998	0.16099999999999998
leaf_12	0.0	0.0	0.0	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.16099999999999998	0.42900000000000005	0.42500000000000004	0.368	0.368
leaf_16	0.0	0.0	0.0	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.16099999999999998	0.42500000000000004	0.42900000000000005	0.368	0.368
leaf_7	0.0	0.0	0.0	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.16099999999999998	0.368	0.368	0.42800000000000005	0.41700000000000004
leaf_20	0.0	0.0	0.0	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.144	0.16099999999999998	0.368	0.368	0.41700000000000004	0.42800000000000005
