"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.829,0,0,1.281,0,0,1.281,0,1.307,1.281,0,1.281,1.281,0,1.281,0,0,1.307,1.281,0
"leaf_2",0,1.83,1.815,0,1.733,1.767,0,1.767,0,0,1.785,0,0,1.733,0,1.733,1.733,0,0,1.764
"leaf_3",0,1.815,1.83,0,1.733,1.767,0,1.767,0,0,1.785,0,0,1.733,0,1.733,1.733,0,0,1.764
"leaf_4",1.281,0,0,1.829,0,0,1.728,0,1.281,1.556,0,1.828,1.556,0,1.556,0,0,1.281,1.728,0
"leaf_5",0,1.733,1.733,0,1.83,1.733,0,1.733,0,0,1.733,0,0,1.742,0,1.742,1.804,0,0,1.733
"leaf_6",0,1.767,1.767,0,1.733,1.829,0,1.798,0,0,1.767,0,0,1.733,0,1.733,1.733,0,0,1.764
"leaf_7",1.281,0,0,1.728,0,0,1.829,0,1.281,1.556,0,1.728,1.556,0,1.556,0,0,1.281,1.82,0
"leaf_8",0,1.767,1.767,0,1.733,1.798,0,1.829,0,0,1.767,0,0,1.733,0,1.733,1.733,0,0,1.764
"leaf_9",1.307,0,0,1.281,0,0,1.281,0,1.829,1.281,0,1.281,1.281,0,1.281,0,0,1.63,1.281,0
"leaf_10",1.281,0,0,1.556,0,0,1.556,0,1.281,1.83,0,1.556,1.698,0,1.731,0,0,1.281,1.556,0
"leaf_11",0,1.785,1.785,0,1.733,1.767,0,1.767,0,0,1.83,0,0,1.733,0,1.733,1.733,0,0,1.764
"leaf_12",1.281,0,0,1.828,0,0,1.728,0,1.281,1.556,0,1.829,1.556,0,1.556,0,0,1.281,1.728,0
"leaf_13",1.281,0,0,1.556,0,0,1.556,0,1.281,1.698,0,1.556,1.83,0,1.698,0,0,1.281,1.556,0
"leaf_14",0,1.733,1.733,0,1.742,1.733,0,1.733,0,0,1.733,0,0,1.83,0,1.746,1.742,0,0,1.733
"leaf_15",1.281,0,0,1.556,0,0,1.556,0,1.281,1.731,0,1.556,1.698,0,1.83,0,0,1.281,1.556,0
"leaf_16",0,1.733,1.733,0,1.742,1.733,0,1.733,0,0,1.733,0,0,1.746,0,1.83,1.742,0,0,1.733
"leaf_17",0,1.733,1.733,0,1.804,1.733,0,1.733,0,0,1.733,0,0,1.742,0,1.742,1.83,0,0,1.733
"leaf_18",1.307,0,0,1.281,0,0,1.281,0,1.63,1.281,0,1.281,1.281,0,1.281,0,0,1.829,1.281,0
"leaf_19",1.281,0,0,1.728,0,0,1.82,0,1.281,1.556,0,1.728,1.556,0,1.556,0,0,1.281,1.829,0
"leaf_20",0,1.764,1.764,0,1.733,1.764,0,1.764,0,0,1.764,0,0,1.733,0,1.733,1.733,0,0,1.83
