	leaf_7	leaf_20	leaf_8	leaf_10	leaf_12	leaf_15	leaf_17	leaf_1	leaf_5	leaf_14	leaf_3	leaf_9	leaf_16	leaf_6	leaf_4	leaf_19	leaf_18	leaf_13	leaf_2	leaf_11
leaf_7	0.548	0.485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_20	0.485	0.548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_8	0.0	0.0	0.548	0.445	0.445	0.445	0.445	0.432	0.432	0.432	0.432	0.432	0.432	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_10	0.0	0.0	0.445	0.5469999999999999	0.546	0.45099999999999996	0.45099999999999996	0.432	0.432	0.432	0.432	0.432	0.432	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_12	0.0	0.0	0.445	0.546	0.5469999999999999	0.45099999999999996	0.45099999999999996	0.432	0.432	0.432	0.432	0.432	0.432	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_15	0.0	0.0	0.445	0.45099999999999996	0.45099999999999996	0.548	0.546	0.432	0.432	0.432	0.432	0.432	0.432	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_17	0.0	0.0	0.445	0.45099999999999996	0.45099999999999996	0.546	0.548	0.432	0.432	0.432	0.432	0.432	0.432	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_1	0.0	0.0	0.432	0.432	0.432	0.432	0.432	0.548	0.546	0.444	0.444	0.444	0.444	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_5	0.0	0.0	0.432	0.432	0.432	0.432	0.432	0.546	0.548	0.444	0.444	0.444	0.444	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_14	0.0	0.0	0.432	0.432	0.432	0.432	0.432	0.444	0.444	0.548	0.498	0.498	0.498	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_3	0.0	0.0	0.432	0.432	0.432	0.432	0.432	0.444	0.444	0.498	0.548	0.544	0.544	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_9	0.0	0.0	0.432	0.432	0.432	0.432	0.432	0.444	0.444	0.498	0.544	0.5489999999999999	0.548	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_16	0.0	0.0	0.432	0.432	0.432	0.432	0.432	0.444	0.444	0.498	0.544	0.548	0.5489999999999999	0.292	0.292	0.292	0.292	0.292	0.292	0.292
leaf_6	0.0	0.0	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.5469999999999999	0.39999999999999997	0.39999999999999997	0.39999999999999997	0.39999999999999997	0.39999999999999997	0.39999999999999997
leaf_4	0.0	0.0	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.39999999999999997	0.5469999999999999	0.524	0.46399999999999997	0.46399999999999997	0.46399999999999997	0.46399999999999997
leaf_19	0.0	0.0	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.39999999999999997	0.524	0.5469999999999999	0.46399999999999997	0.46399999999999997	0.46399999999999997	0.46399999999999997
leaf_18	0.0	0.0	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.39999999999999997	0.46399999999999997	0.46399999999999997	0.548	0.504	0.504	0.504
leaf_13	0.0	0.0	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.39999999999999997	0.46399999999999997	0.46399999999999997	0.504	0.548	0.515	0.515
leaf_2	0.0	0.0	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.39999999999999997	0.46399999999999997	0.46399999999999997	0.504	0.515	0.548	0.5469999999999999
leaf_11	0.0	0.0	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.39999999999999997	0.46399999999999997	0.46399999999999997	0.504	0.515	0.5469999999999999	0.548
