	leaf_8	leaf_13	leaf_4	leaf_7	leaf_17	leaf_6	leaf_16	leaf_5	leaf_10	leaf_14	leaf_3	leaf_20	leaf_2	leaf_11	leaf_9	leaf_18	leaf_1	leaf_12	leaf_15	leaf_19
leaf_8	1.279	1.274	0.845	0.845	0.845	0.845	0.845	0.845	0.845	0.845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	1.274	1.279	0.845	0.845	0.845	0.845	0.845	0.845	0.845	0.845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_4	0.845	0.845	1.279	1.19	0.999	0.999	0.999	0.999	0.999	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.845	0.845	1.19	1.279	0.999	0.999	0.999	0.999	0.999	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	0.845	0.845	0.999	0.999	1.279	1.154	1.154	1.154	1.154	1.154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	0.845	0.845	0.999	0.999	1.154	1.279	1.262	1.208	1.208	1.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	0.845	0.845	0.999	0.999	1.154	1.262	1.279	1.208	1.208	1.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_5	0.845	0.845	0.999	0.999	1.154	1.208	1.208	1.28	1.2149999999999999	1.2149999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_10	0.845	0.845	0.999	0.999	1.154	1.208	1.208	1.2149999999999999	1.28	1.272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_14	0.845	0.845	0.999	0.999	1.154	1.208	1.208	1.2149999999999999	1.272	1.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.279	1.202	1.202	1.202	0.593	0.593	0.593	0.593	0.593	0.593
leaf_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.202	1.279	1.241	1.241	0.593	0.593	0.593	0.593	0.593	0.593
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.202	1.241	1.279	1.263	0.593	0.593	0.593	0.593	0.593	0.593
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.202	1.241	1.263	1.279	0.593	0.593	0.593	0.593	0.593	0.593
leaf_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593	0.593	0.593	0.593	1.279	1.278	1.1909999999999998	1.1909999999999998	1.1909999999999998	1.1909999999999998
leaf_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593	0.593	0.593	0.593	1.278	1.279	1.1909999999999998	1.1909999999999998	1.1909999999999998	1.1909999999999998
leaf_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593	0.593	0.593	0.593	1.1909999999999998	1.1909999999999998	1.2799999999999998	1.259	1.212	1.212
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593	0.593	0.593	0.593	1.1909999999999998	1.1909999999999998	1.259	1.2799999999999998	1.212	1.212
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593	0.593	0.593	0.593	1.1909999999999998	1.1909999999999998	1.212	1.212	1.279	1.214
leaf_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593	0.593	0.593	0.593	1.1909999999999998	1.1909999999999998	1.212	1.212	1.214	1.279
