"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.773,0.408,0.408,0.408,0,0,0,0.484,0.408,0,0.408,0.484,0.484,0.408,0.408,0.408,0.408,0,0,0.408
"leaf_2",0.408,0.772,0.644,0.701,0,0,0,0.408,0.644,0,0.701,0.408,0.408,0.644,0.701,0.77,0.701,0,0,0.701
"leaf_3",0.408,0.644,0.773,0.644,0,0,0,0.408,0.725,0,0.644,0.408,0.408,0.725,0.644,0.644,0.644,0,0,0.644
"leaf_4",0.408,0.701,0.644,0.772,0,0,0,0.408,0.644,0,0.768,0.408,0.408,0.644,0.731,0.701,0.731,0,0,0.764
"leaf_5",0,0,0,0,0.773,0.638,0.638,0,0,0.638,0,0,0,0,0,0,0,0.638,0.638,0
"leaf_6",0,0,0,0,0.638,0.772,0.672,0,0,0.664,0,0,0,0,0,0,0,0.664,0.752,0
"leaf_7",0,0,0,0,0.638,0.672,0.772,0,0,0.664,0,0,0,0,0,0,0,0.664,0.672,0
"leaf_8",0.484,0.408,0.408,0.408,0,0,0,0.773,0.408,0,0.408,0.742,0.772,0.408,0.408,0.408,0.408,0,0,0.408
"leaf_9",0.408,0.644,0.725,0.644,0,0,0,0.408,0.773,0,0.644,0.408,0.408,0.738,0.644,0.644,0.644,0,0,0.644
"leaf_10",0,0,0,0,0.638,0.664,0.664,0,0,0.772,0,0,0,0,0,0,0,0.72,0.664,0
"leaf_11",0.408,0.701,0.644,0.768,0,0,0,0.408,0.644,0,0.772,0.408,0.408,0.644,0.731,0.701,0.731,0,0,0.764
"leaf_12",0.484,0.408,0.408,0.408,0,0,0,0.742,0.408,0,0.408,0.773,0.742,0.408,0.408,0.408,0.408,0,0,0.408
"leaf_13",0.484,0.408,0.408,0.408,0,0,0,0.772,0.408,0,0.408,0.742,0.773,0.408,0.408,0.408,0.408,0,0,0.408
"leaf_14",0.408,0.644,0.725,0.644,0,0,0,0.408,0.738,0,0.644,0.408,0.408,0.773,0.644,0.644,0.644,0,0,0.644
"leaf_15",0.408,0.701,0.644,0.731,0,0,0,0.408,0.644,0,0.731,0.408,0.408,0.644,0.772,0.701,0.752,0,0,0.731
"leaf_16",0.408,0.77,0.644,0.701,0,0,0,0.408,0.644,0,0.701,0.408,0.408,0.644,0.701,0.772,0.701,0,0,0.701
"leaf_17",0.408,0.701,0.644,0.731,0,0,0,0.408,0.644,0,0.731,0.408,0.408,0.644,0.752,0.701,0.772,0,0,0.731
"leaf_18",0,0,0,0,0.638,0.664,0.664,0,0,0.72,0,0,0,0,0,0,0,0.772,0.664,0
"leaf_19",0,0,0,0,0.638,0.752,0.672,0,0,0.664,0,0,0,0,0,0,0,0.664,0.772,0
"leaf_20",0.408,0.701,0.644,0.764,0,0,0,0.408,0.644,0,0.764,0.408,0.408,0.644,0.731,0.701,0.731,0,0,0.772
