	leaf_19	leaf_4	leaf_18	leaf_14	leaf_20	leaf_17	leaf_9	leaf_16	leaf_8	leaf_1	leaf_3	leaf_6	leaf_10	leaf_12	leaf_7	leaf_15	leaf_5	leaf_13	leaf_2	leaf_11
leaf_19	0.907	0.626	0.626	0.626	0.626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_4	0.626	0.907	0.901	0.866	0.866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	0.626	0.901	0.907	0.866	0.866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_14	0.626	0.866	0.866	0.907	0.884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_20	0.626	0.866	0.866	0.884	0.907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	0.0	0.0	0.0	0.0	0.0	0.9069999999999999	0.723	0.723	0.723	0.723	0.723	0.723	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.568
leaf_9	0.0	0.0	0.0	0.0	0.0	0.723	0.9069999999999999	0.9059999999999999	0.7999999999999999	0.7999999999999999	0.7999999999999999	0.7999999999999999	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.568
leaf_16	0.0	0.0	0.0	0.0	0.0	0.723	0.9059999999999999	0.9069999999999999	0.7999999999999999	0.7999999999999999	0.7999999999999999	0.7999999999999999	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.568
leaf_8	0.0	0.0	0.0	0.0	0.0	0.723	0.7999999999999999	0.7999999999999999	0.9069999999999999	0.8869999999999999	0.8869999999999999	0.8869999999999999	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.568
leaf_1	0.0	0.0	0.0	0.0	0.0	0.723	0.7999999999999999	0.7999999999999999	0.8869999999999999	0.9069999999999999	0.8929999999999999	0.8929999999999999	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.568
leaf_3	0.0	0.0	0.0	0.0	0.0	0.723	0.7999999999999999	0.7999999999999999	0.8869999999999999	0.8929999999999999	0.9069999999999999	0.9019999999999999	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.568
leaf_6	0.0	0.0	0.0	0.0	0.0	0.723	0.7999999999999999	0.7999999999999999	0.8869999999999999	0.8929999999999999	0.9019999999999999	0.9069999999999999	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.568
leaf_10	0.0	0.0	0.0	0.0	0.0	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.9079999999999999	0.903	0.846	0.846	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999
leaf_12	0.0	0.0	0.0	0.0	0.0	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.903	0.9079999999999999	0.846	0.846	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999
leaf_7	0.0	0.0	0.0	0.0	0.0	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.846	0.846	0.9079999999999999	0.893	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999
leaf_15	0.0	0.0	0.0	0.0	0.0	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.846	0.846	0.893	0.9079999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999
leaf_5	0.0	0.0	0.0	0.0	0.0	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.9079999999999999	0.838	0.838	0.838
leaf_13	0.0	0.0	0.0	0.0	0.0	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.838	0.9079999999999999	0.8819999999999999	0.8819999999999999
leaf_2	0.0	0.0	0.0	0.0	0.0	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.838	0.8819999999999999	0.9089999999999999	0.9059999999999999
leaf_11	0.0	0.0	0.0	0.0	0.0	0.568	0.568	0.568	0.568	0.568	0.568	0.568	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999	0.838	0.8819999999999999	0.9059999999999999	0.9089999999999999
