	leaf_2	leaf_13	leaf_19	leaf_7	leaf_10	leaf_17	leaf_15	leaf_4	leaf_1	leaf_12	leaf_11	leaf_8	leaf_20	leaf_6	leaf_14	leaf_16	leaf_9	leaf_5	leaf_3	leaf_18
leaf_2	0.841	0.781	0.73	0.73	0.73	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	0.781	0.841	0.73	0.73	0.73	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.73	0.73	0.841	0.775	0.775	0.775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.73	0.73	0.775	0.841	0.822	0.822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_10	0.73	0.73	0.775	0.822	0.841	0.826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	0.73	0.73	0.775	0.822	0.826	0.841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.84	0.779	0.779	0.779	0.639	0.639	0.639	0.469	0.469	0.469	0.469	0.469	0.469	0.469
leaf_4	0.0	0.0	0.0	0.0	0.0	0.0	0.779	0.841	0.822	0.822	0.639	0.639	0.639	0.469	0.469	0.469	0.469	0.469	0.469	0.469
leaf_1	0.0	0.0	0.0	0.0	0.0	0.0	0.779	0.822	0.84	0.826	0.639	0.639	0.639	0.469	0.469	0.469	0.469	0.469	0.469	0.469
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.779	0.822	0.826	0.84	0.639	0.639	0.639	0.469	0.469	0.469	0.469	0.469	0.469	0.469
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.639	0.639	0.639	0.639	0.84	0.779	0.779	0.469	0.469	0.469	0.469	0.469	0.469	0.469
leaf_8	0.0	0.0	0.0	0.0	0.0	0.0	0.639	0.639	0.639	0.639	0.779	0.84	0.837	0.469	0.469	0.469	0.469	0.469	0.469	0.469
leaf_20	0.0	0.0	0.0	0.0	0.0	0.0	0.639	0.639	0.639	0.639	0.779	0.837	0.84	0.469	0.469	0.469	0.469	0.469	0.469	0.469
leaf_6	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.841	0.817	0.817	0.621	0.621	0.621	0.621
leaf_14	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.817	0.841	0.84	0.621	0.621	0.621	0.621
leaf_16	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.817	0.84	0.841	0.621	0.621	0.621	0.621
leaf_9	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.621	0.621	0.621	0.841	0.71	0.71	0.71
leaf_5	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.621	0.621	0.621	0.71	0.841	0.718	0.718
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.621	0.621	0.621	0.71	0.718	0.841	0.834
leaf_18	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.621	0.621	0.621	0.71	0.718	0.834	0.841
