	leaf_4	leaf_3	leaf_10	leaf_5	leaf_17	leaf_13	leaf_6	leaf_18	leaf_15	leaf_9	leaf_19	leaf_14	leaf_20	leaf_12	leaf_1	leaf_16	leaf_8	leaf_7	leaf_2	leaf_11
leaf_4	0.799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.0	0.7979999999999999	0.636	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581
leaf_10	0.0	0.636	0.7979999999999999	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581	0.581
leaf_5	0.0	0.581	0.581	0.7989999999999999	0.7929999999999999	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606
leaf_17	0.0	0.581	0.581	0.7929999999999999	0.7989999999999999	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606	0.606
leaf_13	0.0	0.581	0.581	0.606	0.606	0.7989999999999999	0.707	0.707	0.707	0.707	0.707	0.707	0.707	0.64	0.64	0.64	0.64	0.64	0.64	0.64
leaf_6	0.0	0.581	0.581	0.606	0.606	0.707	0.7979999999999999	0.788	0.747	0.747	0.747	0.747	0.747	0.64	0.64	0.64	0.64	0.64	0.64	0.64
leaf_18	0.0	0.581	0.581	0.606	0.606	0.707	0.788	0.7979999999999999	0.747	0.747	0.747	0.747	0.747	0.64	0.64	0.64	0.64	0.64	0.64	0.64
leaf_15	0.0	0.581	0.581	0.606	0.606	0.707	0.747	0.747	0.7979999999999999	0.748	0.748	0.748	0.748	0.64	0.64	0.64	0.64	0.64	0.64	0.64
leaf_9	0.0	0.581	0.581	0.606	0.606	0.707	0.747	0.747	0.748	0.7979999999999999	0.7959999999999999	0.774	0.774	0.64	0.64	0.64	0.64	0.64	0.64	0.64
leaf_19	0.0	0.581	0.581	0.606	0.606	0.707	0.747	0.747	0.748	0.7959999999999999	0.7979999999999999	0.774	0.774	0.64	0.64	0.64	0.64	0.64	0.64	0.64
leaf_14	0.0	0.581	0.581	0.606	0.606	0.707	0.747	0.747	0.748	0.774	0.774	0.7979999999999999	0.7939999999999999	0.64	0.64	0.64	0.64	0.64	0.64	0.64
leaf_20	0.0	0.581	0.581	0.606	0.606	0.707	0.747	0.747	0.748	0.774	0.774	0.7939999999999999	0.7979999999999999	0.64	0.64	0.64	0.64	0.64	0.64	0.64
leaf_12	0.0	0.581	0.581	0.606	0.606	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.7989999999999999	0.708	0.708	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999
leaf_1	0.0	0.581	0.581	0.606	0.606	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.708	0.7989999999999999	0.7979999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999
leaf_16	0.0	0.581	0.581	0.606	0.606	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.708	0.7979999999999999	0.7989999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999
leaf_8	0.0	0.581	0.581	0.606	0.606	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.7989999999999999	0.6839999999999999	0.6839999999999999	0.6839999999999999
leaf_7	0.0	0.581	0.581	0.606	0.606	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6839999999999999	0.7989999999999999	0.728	0.728
leaf_2	0.0	0.581	0.581	0.606	0.606	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6839999999999999	0.728	0.7989999999999999	0.732
leaf_11	0.0	0.581	0.581	0.606	0.606	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6839999999999999	0.728	0.732	0.7989999999999999
