	leaf_9	leaf_12	leaf_19	leaf_14	leaf_6	leaf_16	leaf_18	leaf_4	leaf_10	leaf_7	leaf_17	leaf_20	leaf_2	leaf_8	leaf_15	leaf_1	leaf_3	leaf_11	leaf_5	leaf_13
leaf_9	1.004	0.989	0.873	0.873	0.873	0.873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_12	0.989	1.004	0.873	0.873	0.873	0.873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.873	0.873	1.004	0.968	0.968	0.968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_14	0.873	0.873	0.968	1.004	0.969	0.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	0.873	0.873	0.968	0.969	1.004	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	0.873	0.873	0.968	0.969	0.999	1.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	0.0	0.0	0.0	0.0	0.0	0.0	1.005	0.9319999999999999	0.9319999999999999	0.624	0.624	0.624	0.624	0.624	0.598	0.598	0.598	0.598	0.598	0.598
leaf_4	0.0	0.0	0.0	0.0	0.0	0.0	0.9319999999999999	1.005	0.967	0.624	0.624	0.624	0.624	0.624	0.598	0.598	0.598	0.598	0.598	0.598
leaf_10	0.0	0.0	0.0	0.0	0.0	0.0	0.9319999999999999	0.967	1.005	0.624	0.624	0.624	0.624	0.624	0.598	0.598	0.598	0.598	0.598	0.598
leaf_7	0.0	0.0	0.0	0.0	0.0	0.0	0.624	0.624	0.624	1.005	1.004	0.7999999999999999	0.7999999999999999	0.7999999999999999	0.598	0.598	0.598	0.598	0.598	0.598
leaf_17	0.0	0.0	0.0	0.0	0.0	0.0	0.624	0.624	0.624	1.004	1.005	0.7999999999999999	0.7999999999999999	0.7999999999999999	0.598	0.598	0.598	0.598	0.598	0.598
leaf_20	0.0	0.0	0.0	0.0	0.0	0.0	0.624	0.624	0.624	0.7999999999999999	0.7999999999999999	1.005	0.975	0.975	0.598	0.598	0.598	0.598	0.598	0.598
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.624	0.624	0.624	0.7999999999999999	0.7999999999999999	0.975	1.005	0.994	0.598	0.598	0.598	0.598	0.598	0.598
leaf_8	0.0	0.0	0.0	0.0	0.0	0.0	0.624	0.624	0.624	0.7999999999999999	0.7999999999999999	0.975	0.994	1.005	0.598	0.598	0.598	0.598	0.598	0.598
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.598	1.005	0.616	0.616	0.616	0.616	0.616
leaf_1	0.0	0.0	0.0	0.0	0.0	0.0	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.616	1.005	0.985	0.965	0.965	0.965
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.616	0.985	1.005	0.965	0.965	0.965
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.616	0.965	0.965	1.005	0.975	0.975
leaf_5	0.0	0.0	0.0	0.0	0.0	0.0	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.616	0.965	0.965	0.975	1.005	1.0
leaf_13	0.0	0.0	0.0	0.0	0.0	0.0	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.598	0.616	0.965	0.965	0.975	1.0	1.005
