"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.703,0,0.392,0.322,0.322,0.688,0.392,0.392,0,0.392,0.392,0,0.692,0.392,0.392,0.322,0,0.322,0,0
"leaf_2",0,0.704,0,0,0,0,0,0,0.703,0,0,0.641,0,0,0,0,0.641,0,0.641,0.654
"leaf_3",0.392,0,0.703,0.322,0.322,0.392,0.592,0.592,0,0.627,0.592,0,0.392,0.592,0.592,0.322,0,0.322,0,0
"leaf_4",0.322,0,0.322,0.704,0.68,0.322,0.322,0.322,0,0.322,0.322,0,0.322,0.322,0.322,0.358,0,0.68,0,0
"leaf_5",0.322,0,0.322,0.68,0.704,0.322,0.322,0.322,0,0.322,0.322,0,0.322,0.322,0.322,0.358,0,0.703,0,0
"leaf_6",0.688,0,0.392,0.322,0.322,0.703,0.392,0.392,0,0.392,0.392,0,0.688,0.392,0.392,0.322,0,0.322,0,0
"leaf_7",0.392,0,0.592,0.322,0.322,0.392,0.702,0.661,0,0.592,0.641,0,0.392,0.649,0.641,0.322,0,0.322,0,0
"leaf_8",0.392,0,0.592,0.322,0.322,0.392,0.661,0.702,0,0.592,0.641,0,0.392,0.649,0.641,0.322,0,0.322,0,0
"leaf_9",0,0.703,0,0,0,0,0,0,0.704,0,0,0.641,0,0,0,0,0.641,0,0.641,0.654
"leaf_10",0.392,0,0.627,0.322,0.322,0.392,0.592,0.592,0,0.703,0.592,0,0.392,0.592,0.592,0.322,0,0.322,0,0
"leaf_11",0.392,0,0.592,0.322,0.322,0.392,0.641,0.641,0,0.592,0.703,0,0.392,0.641,0.689,0.322,0,0.322,0,0
"leaf_12",0,0.641,0,0,0,0,0,0,0.641,0,0,0.704,0,0,0,0,0.642,0,0.642,0.641
"leaf_13",0.692,0,0.392,0.322,0.322,0.688,0.392,0.392,0,0.392,0.392,0,0.703,0.392,0.392,0.322,0,0.322,0,0
"leaf_14",0.392,0,0.592,0.322,0.322,0.392,0.649,0.649,0,0.592,0.641,0,0.392,0.703,0.641,0.322,0,0.322,0,0
"leaf_15",0.392,0,0.592,0.322,0.322,0.392,0.641,0.641,0,0.592,0.689,0,0.392,0.641,0.703,0.322,0,0.322,0,0
"leaf_16",0.322,0,0.322,0.358,0.358,0.322,0.322,0.322,0,0.322,0.322,0,0.322,0.322,0.322,0.703,0,0.358,0,0
"leaf_17",0,0.641,0,0,0,0,0,0,0.641,0,0,0.642,0,0,0,0,0.704,0,0.681,0.641
"leaf_18",0.322,0,0.322,0.68,0.703,0.322,0.322,0.322,0,0.322,0.322,0,0.322,0.322,0.322,0.358,0,0.704,0,0
"leaf_19",0,0.641,0,0,0,0,0,0,0.641,0,0,0.642,0,0,0,0,0.681,0,0.704,0.641
"leaf_20",0,0.654,0,0,0,0,0,0,0.654,0,0,0.641,0,0,0,0,0.641,0,0.641,0.704
