	leaf_10	leaf_5	leaf_14	leaf_20	leaf_4	leaf_9	leaf_16	leaf_18	leaf_13	leaf_17	leaf_7	leaf_3	leaf_19	leaf_11	leaf_12	leaf_6	leaf_15	leaf_2	leaf_1	leaf_8
leaf_10	1.686	1.658	1.658	1.658	1.658	1.658	1.521	1.521	1.521	1.521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_5	1.658	1.686	1.6769999999999998	1.6769999999999998	1.665	1.665	1.521	1.521	1.521	1.521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_14	1.658	1.6769999999999998	1.6869999999999998	1.686	1.665	1.665	1.521	1.521	1.521	1.521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_20	1.658	1.6769999999999998	1.686	1.6869999999999998	1.665	1.665	1.521	1.521	1.521	1.521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_4	1.658	1.665	1.665	1.665	1.686	1.676	1.521	1.521	1.521	1.521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	1.658	1.665	1.665	1.665	1.676	1.686	1.521	1.521	1.521	1.521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	1.521	1.521	1.521	1.521	1.521	1.521	1.6869999999999998	1.5279999999999998	1.5279999999999998	1.5279999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	1.521	1.521	1.521	1.521	1.521	1.521	1.5279999999999998	1.6869999999999998	1.664	1.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	1.521	1.521	1.521	1.521	1.521	1.521	1.5279999999999998	1.664	1.686	1.684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	1.521	1.521	1.521	1.521	1.521	1.521	1.5279999999999998	1.664	1.684	1.686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.687	1.659	1.659	1.419	1.419	1.419	1.419	1.419	1.419	1.419
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.659	1.686	1.661	1.419	1.419	1.419	1.419	1.419	1.419	1.419
leaf_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.659	1.661	1.686	1.419	1.419	1.419	1.419	1.419	1.419	1.419
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419	1.419	1.419	1.686	1.678	1.641	1.641	1.453	1.453	1.453
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419	1.419	1.419	1.678	1.686	1.641	1.641	1.453	1.453	1.453
leaf_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419	1.419	1.419	1.641	1.641	1.687	1.677	1.453	1.453	1.453
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419	1.419	1.419	1.641	1.641	1.677	1.687	1.453	1.453	1.453
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419	1.419	1.419	1.453	1.453	1.453	1.453	1.686	1.5630000000000002	1.5630000000000002
leaf_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419	1.419	1.419	1.453	1.453	1.453	1.453	1.5630000000000002	1.686	1.616
leaf_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419	1.419	1.419	1.453	1.453	1.453	1.453	1.5630000000000002	1.616	1.686
