"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.923,0,0,0.696,0,0,0,0.889,0.325,0.325,0,0,0.325,0.325,0.696,0,0.894,0,0.899,0
"leaf_2",0,0.923,0.437,0,0.437,0.921,0.437,0,0,0,0.437,0.437,0,0,0,0.437,0,0.437,0,0.437
"leaf_3",0,0.437,0.922,0,0.91,0.437,0.877,0,0,0,0.818,0.818,0,0,0,0.913,0,0.921,0,0.871
"leaf_4",0.696,0,0,0.923,0,0,0,0.696,0.325,0.325,0,0,0.325,0.325,0.85,0,0.696,0,0.696,0
"leaf_5",0,0.437,0.91,0,0.922,0.437,0.877,0,0,0,0.818,0.818,0,0,0,0.91,0,0.91,0,0.871
"leaf_6",0,0.921,0.437,0,0.437,0.923,0.437,0,0,0,0.437,0.437,0,0,0,0.437,0,0.437,0,0.437
"leaf_7",0,0.437,0.877,0,0.877,0.437,0.922,0,0,0,0.818,0.818,0,0,0,0.877,0,0.877,0,0.871
"leaf_8",0.889,0,0,0.696,0,0,0,0.922,0.325,0.325,0,0,0.325,0.325,0.696,0,0.889,0,0.889,0
"leaf_9",0.325,0,0,0.325,0,0,0,0.325,0.923,0.901,0,0,0.789,0.9,0.325,0,0.325,0,0.325,0
"leaf_10",0.325,0,0,0.325,0,0,0,0.325,0.901,0.923,0,0,0.789,0.9,0.325,0,0.325,0,0.325,0
"leaf_11",0,0.437,0.818,0,0.818,0.437,0.818,0,0,0,0.923,0.909,0,0,0,0.818,0,0.818,0,0.818
"leaf_12",0,0.437,0.818,0,0.818,0.437,0.818,0,0,0,0.909,0.923,0,0,0,0.818,0,0.818,0,0.818
"leaf_13",0.325,0,0,0.325,0,0,0,0.325,0.789,0.789,0,0,0.923,0.789,0.325,0,0.325,0,0.325,0
"leaf_14",0.325,0,0,0.325,0,0,0,0.325,0.9,0.9,0,0,0.789,0.923,0.325,0,0.325,0,0.325,0
"leaf_15",0.696,0,0,0.85,0,0,0,0.696,0.325,0.325,0,0,0.325,0.325,0.923,0,0.696,0,0.696,0
"leaf_16",0,0.437,0.913,0,0.91,0.437,0.877,0,0,0,0.818,0.818,0,0,0,0.922,0,0.913,0,0.871
"leaf_17",0.894,0,0,0.696,0,0,0,0.889,0.325,0.325,0,0,0.325,0.325,0.696,0,0.922,0,0.894,0
"leaf_18",0,0.437,0.921,0,0.91,0.437,0.877,0,0,0,0.818,0.818,0,0,0,0.913,0,0.922,0,0.871
"leaf_19",0.899,0,0,0.696,0,0,0,0.889,0.325,0.325,0,0,0.325,0.325,0.696,0,0.894,0,0.923,0
"leaf_20",0,0.437,0.871,0,0.871,0.437,0.871,0,0,0,0.818,0.818,0,0,0,0.871,0,0.871,0,0.922
