"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.352,1.3,0,1.3,1.278,1.298,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_2",1.3,1.352,0,1.326,1.278,1.298,1.326,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_3",0,0,1.351,0,0,0,0,1.123,1.045,1.188,1.045,1.188,1.123,1.188,1.041,1.188,1.188,1.041,1.188,1.123
"leaf_4",1.3,1.326,0,1.352,1.278,1.298,1.326,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_5",1.278,1.278,0,1.278,1.352,1.278,1.278,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_6",1.298,1.298,0,1.298,1.278,1.352,1.298,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_7",1.3,1.326,0,1.326,1.278,1.298,1.353,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_8",0,0,1.123,0,0,0,0,1.352,1.045,1.123,1.045,1.123,1.258,1.123,1.041,1.123,1.123,1.041,1.123,1.333
"leaf_9",0,0,1.045,0,0,0,0,1.045,1.351,1.045,1.35,1.045,1.045,1.045,1.041,1.045,1.045,1.041,1.045,1.045
"leaf_10",0,0,1.188,0,0,0,0,1.123,1.045,1.35,1.045,1.29,1.123,1.301,1.041,1.235,1.297,1.041,1.235,1.123
"leaf_11",0,0,1.045,0,0,0,0,1.045,1.35,1.045,1.351,1.045,1.045,1.045,1.041,1.045,1.045,1.041,1.045,1.045
"leaf_12",0,0,1.188,0,0,0,0,1.123,1.045,1.29,1.045,1.351,1.123,1.29,1.041,1.235,1.29,1.041,1.235,1.123
"leaf_13",0,0,1.123,0,0,0,0,1.258,1.045,1.123,1.045,1.123,1.351,1.123,1.041,1.123,1.123,1.041,1.123,1.258
"leaf_14",0,0,1.188,0,0,0,0,1.123,1.045,1.301,1.045,1.29,1.123,1.35,1.041,1.235,1.297,1.041,1.235,1.123
"leaf_15",0,0,1.041,0,0,0,0,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.352,1.041,1.041,1.335,1.041,1.041
"leaf_16",0,0,1.188,0,0,0,0,1.123,1.045,1.235,1.045,1.235,1.123,1.235,1.041,1.351,1.235,1.041,1.343,1.123
"leaf_17",0,0,1.188,0,0,0,0,1.123,1.045,1.297,1.045,1.29,1.123,1.297,1.041,1.235,1.351,1.041,1.235,1.123
"leaf_18",0,0,1.041,0,0,0,0,1.041,1.041,1.041,1.041,1.041,1.041,1.041,1.335,1.041,1.041,1.352,1.041,1.041
"leaf_19",0,0,1.188,0,0,0,0,1.123,1.045,1.235,1.045,1.235,1.123,1.235,1.041,1.343,1.235,1.041,1.351,1.123
"leaf_20",0,0,1.123,0,0,0,0,1.333,1.045,1.123,1.045,1.123,1.258,1.123,1.041,1.123,1.123,1.041,1.123,1.352
