	leaf_16	leaf_17	leaf_19	leaf_4	leaf_9	leaf_1	leaf_13	leaf_11	leaf_5	leaf_10	leaf_8	leaf_2	leaf_3	leaf_15	leaf_6	leaf_7	leaf_14	leaf_12	leaf_18	leaf_20
leaf_16	0.6749999999999999	0.57	0.57	0.57	0.57	0.57	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	0.57	0.6749999999999999	0.614	0.614	0.614	0.614	0.614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.57	0.614	0.6749999999999999	0.619	0.619	0.619	0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_4	0.57	0.614	0.619	0.6749999999999999	0.6299999999999999	0.6299999999999999	0.6299999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	0.57	0.614	0.619	0.6299999999999999	0.6749999999999999	0.6359999999999999	0.6359999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_1	0.57	0.614	0.619	0.6299999999999999	0.6359999999999999	0.6749999999999999	0.6499999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	0.57	0.614	0.619	0.6299999999999999	0.6359999999999999	0.6499999999999999	0.6749999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.675	0.56	0.56	0.56	0.56	0.56	0.391	0.391	0.391	0.391	0.391	0.391	0.391
leaf_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.675	0.663	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.391	0.391	0.391	0.391	0.391	0.391	0.391
leaf_10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.663	0.675	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.391	0.391	0.391	0.391	0.391	0.391	0.391
leaf_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.5700000000000001	0.5700000000000001	0.675	0.636	0.636	0.391	0.391	0.391	0.391	0.391	0.391	0.391
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.5700000000000001	0.5700000000000001	0.636	0.675	0.653	0.391	0.391	0.391	0.391	0.391	0.391	0.391
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.5700000000000001	0.5700000000000001	0.636	0.653	0.675	0.391	0.391	0.391	0.391	0.391	0.391	0.391
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391	0.391	0.391	0.391	0.391	0.391	0.675	0.571	0.571	0.571	0.406	0.406	0.406
leaf_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391	0.391	0.391	0.391	0.391	0.391	0.571	0.675	0.575	0.575	0.406	0.406	0.406
leaf_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391	0.391	0.391	0.391	0.391	0.391	0.571	0.575	0.675	0.674	0.406	0.406	0.406
leaf_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391	0.391	0.391	0.391	0.391	0.391	0.571	0.575	0.674	0.675	0.406	0.406	0.406
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391	0.391	0.391	0.391	0.391	0.391	0.406	0.406	0.406	0.406	0.676	0.528	0.528
leaf_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391	0.391	0.391	0.391	0.391	0.391	0.406	0.406	0.406	0.406	0.528	0.676	0.673
leaf_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391	0.391	0.391	0.391	0.391	0.391	0.406	0.406	0.406	0.406	0.528	0.673	0.676
