"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.695,0.291,0,0.112,0.112,0.66,0.291,0,0.291,0.647,0.112,0.112,0,0.112,0.291,0,0,0.291,0.291,0.112
"leaf_2",0.291,0.695,0,0.112,0.112,0.291,0.44,0,0.685,0.291,0.112,0.112,0,0.112,0.363,0,0,0.363,0.626,0.112
"leaf_3",0,0,0.695,0,0,0,0,0.536,0,0,0,0,0.647,0,0,0.536,0.647,0,0,0
"leaf_4",0.112,0.112,0,0.695,0.658,0.112,0.112,0,0.112,0.112,0.689,0.658,0,0.694,0.112,0,0,0.112,0.112,0.658
"leaf_5",0.112,0.112,0,0.658,0.694,0.112,0.112,0,0.112,0.112,0.658,0.678,0,0.658,0.112,0,0,0.112,0.112,0.69
"leaf_6",0.66,0.291,0,0.112,0.112,0.695,0.291,0,0.291,0.647,0.112,0.112,0,0.112,0.291,0,0,0.291,0.291,0.112
"leaf_7",0.291,0.44,0,0.112,0.112,0.291,0.695,0,0.44,0.291,0.112,0.112,0,0.112,0.363,0,0,0.363,0.44,0.112
"leaf_8",0,0,0.536,0,0,0,0,0.695,0,0,0,0,0.536,0,0,0.678,0.536,0,0,0
"leaf_9",0.291,0.685,0,0.112,0.112,0.291,0.44,0,0.695,0.291,0.112,0.112,0,0.112,0.363,0,0,0.363,0.626,0.112
"leaf_10",0.647,0.291,0,0.112,0.112,0.647,0.291,0,0.291,0.695,0.112,0.112,0,0.112,0.291,0,0,0.291,0.291,0.112
"leaf_11",0.112,0.112,0,0.689,0.658,0.112,0.112,0,0.112,0.112,0.695,0.658,0,0.689,0.112,0,0,0.112,0.112,0.658
"leaf_12",0.112,0.112,0,0.658,0.678,0.112,0.112,0,0.112,0.112,0.658,0.694,0,0.658,0.112,0,0,0.112,0.112,0.678
"leaf_13",0,0,0.647,0,0,0,0,0.536,0,0,0,0,0.695,0,0,0.536,0.684,0,0,0
"leaf_14",0.112,0.112,0,0.694,0.658,0.112,0.112,0,0.112,0.112,0.689,0.658,0,0.695,0.112,0,0,0.112,0.112,0.658
"leaf_15",0.291,0.363,0,0.112,0.112,0.291,0.363,0,0.363,0.291,0.112,0.112,0,0.112,0.695,0,0,0.6,0.363,0.112
"leaf_16",0,0,0.536,0,0,0,0,0.678,0,0,0,0,0.536,0,0,0.695,0.536,0,0,0
"leaf_17",0,0,0.647,0,0,0,0,0.536,0,0,0,0,0.684,0,0,0.536,0.695,0,0,0
"leaf_18",0.291,0.363,0,0.112,0.112,0.291,0.363,0,0.363,0.291,0.112,0.112,0,0.112,0.6,0,0,0.695,0.363,0.112
"leaf_19",0.291,0.626,0,0.112,0.112,0.291,0.44,0,0.626,0.291,0.112,0.112,0,0.112,0.363,0,0,0.363,0.695,0.112
"leaf_20",0.112,0.112,0,0.658,0.69,0.112,0.112,0,0.112,0.112,0.658,0.678,0,0.658,0.112,0,0,0.112,0.112,0.694
