	leaf_6	leaf_13	leaf_18	leaf_2	leaf_5	leaf_20	leaf_11	leaf_3	leaf_14	leaf_7	leaf_17	leaf_19	leaf_8	leaf_16	leaf_9	leaf_1	leaf_4	leaf_10	leaf_12	leaf_15
leaf_6	0.797	0.753	0.753	0.753	0.753	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	0.753	0.797	0.785	0.785	0.785	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	0.753	0.785	0.797	0.796	0.796	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.0	0.0	0.0	0.0	0.0	0.0
leaf_2	0.753	0.785	0.796	0.797	0.796	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.0	0.0	0.0	0.0	0.0	0.0
leaf_5	0.753	0.785	0.796	0.796	0.797	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.665	0.0	0.0	0.0	0.0	0.0	0.0
leaf_20	0.665	0.665	0.665	0.665	0.665	0.798	0.7150000000000001	0.7150000000000001	0.7150000000000001	0.7150000000000001	0.7150000000000001	0.7150000000000001	0.7150000000000001	0.7150000000000001	0.0	0.0	0.0	0.0	0.0	0.0
leaf_11	0.665	0.665	0.665	0.665	0.665	0.7150000000000001	0.798	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.665	0.665	0.665	0.665	0.665	0.7150000000000001	0.743	0.798	0.762	0.762	0.762	0.749	0.749	0.749	0.0	0.0	0.0	0.0	0.0	0.0
leaf_14	0.665	0.665	0.665	0.665	0.665	0.7150000000000001	0.743	0.762	0.797	0.771	0.771	0.749	0.749	0.749	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.665	0.665	0.665	0.665	0.665	0.7150000000000001	0.743	0.762	0.771	0.797	0.787	0.749	0.749	0.749	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	0.665	0.665	0.665	0.665	0.665	0.7150000000000001	0.743	0.762	0.771	0.787	0.797	0.749	0.749	0.749	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.665	0.665	0.665	0.665	0.665	0.7150000000000001	0.743	0.749	0.749	0.749	0.749	0.798	0.754	0.754	0.0	0.0	0.0	0.0	0.0	0.0
leaf_8	0.665	0.665	0.665	0.665	0.665	0.7150000000000001	0.743	0.749	0.749	0.749	0.749	0.754	0.797	0.796	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	0.665	0.665	0.665	0.665	0.665	0.7150000000000001	0.743	0.749	0.749	0.749	0.749	0.754	0.796	0.797	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7979999999999999	0.086	0.086	0.086	0.086	0.086
leaf_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.7979999999999999	0.6669999999999999	0.6669999999999999	0.6669999999999999	0.6669999999999999
leaf_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.6669999999999999	0.7979999999999999	0.689	0.689	0.689
leaf_10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.6669999999999999	0.689	0.7979999999999999	0.7359999999999999	0.7359999999999999
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.6669999999999999	0.689	0.7359999999999999	0.7969999999999999	0.7699999999999999
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.6669999999999999	0.689	0.7359999999999999	0.7699999999999999	0.7969999999999999
