	leaf_17	leaf_9	leaf_3	leaf_7	leaf_8	leaf_16	leaf_14	leaf_15	leaf_18	leaf_4	leaf_12	leaf_10	leaf_11	leaf_2	leaf_6	leaf_13	leaf_20	leaf_5	leaf_1	leaf_19
leaf_17	1.356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	0.0	1.355	1.197	1.197	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
leaf_3	0.0	1.197	1.355	1.3479999999999999	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
leaf_7	0.0	1.197	1.3479999999999999	1.355	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94
leaf_8	0.0	0.94	0.94	0.94	1.355	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17	1.17
leaf_16	0.0	0.94	0.94	0.94	1.17	1.355	1.321	1.321	1.214	1.214	1.214	1.214	1.214	1.189	1.189	1.189	1.189	1.189	1.189	1.189
leaf_14	0.0	0.94	0.94	0.94	1.17	1.321	1.355	1.354	1.214	1.214	1.214	1.214	1.214	1.189	1.189	1.189	1.189	1.189	1.189	1.189
leaf_15	0.0	0.94	0.94	0.94	1.17	1.321	1.354	1.355	1.214	1.214	1.214	1.214	1.214	1.189	1.189	1.189	1.189	1.189	1.189	1.189
leaf_18	0.0	0.94	0.94	0.94	1.17	1.214	1.214	1.214	1.355	1.299	1.299	1.299	1.299	1.189	1.189	1.189	1.189	1.189	1.189	1.189
leaf_4	0.0	0.94	0.94	0.94	1.17	1.214	1.214	1.214	1.299	1.355	1.338	1.338	1.338	1.189	1.189	1.189	1.189	1.189	1.189	1.189
leaf_12	0.0	0.94	0.94	0.94	1.17	1.214	1.214	1.214	1.299	1.338	1.355	1.339	1.339	1.189	1.189	1.189	1.189	1.189	1.189	1.189
leaf_10	0.0	0.94	0.94	0.94	1.17	1.214	1.214	1.214	1.299	1.338	1.339	1.355	1.342	1.189	1.189	1.189	1.189	1.189	1.189	1.189
leaf_11	0.0	0.94	0.94	0.94	1.17	1.214	1.214	1.214	1.299	1.338	1.339	1.342	1.355	1.189	1.189	1.189	1.189	1.189	1.189	1.189
leaf_2	0.0	0.94	0.94	0.94	1.17	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.355	1.252	1.1909999999999998	1.1909999999999998	1.1909999999999998	1.1909999999999998	1.1909999999999998
leaf_6	0.0	0.94	0.94	0.94	1.17	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.252	1.355	1.1909999999999998	1.1909999999999998	1.1909999999999998	1.1909999999999998	1.1909999999999998
leaf_13	0.0	0.94	0.94	0.94	1.17	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.1909999999999998	1.1909999999999998	1.355	1.351	1.209	1.209	1.209
leaf_20	0.0	0.94	0.94	0.94	1.17	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.1909999999999998	1.1909999999999998	1.351	1.355	1.209	1.209	1.209
leaf_5	0.0	0.94	0.94	0.94	1.17	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.1909999999999998	1.1909999999999998	1.209	1.209	1.355	1.286	1.286
leaf_1	0.0	0.94	0.94	0.94	1.17	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.1909999999999998	1.1909999999999998	1.209	1.209	1.286	1.355	1.3399999999999999
leaf_19	0.0	0.94	0.94	0.94	1.17	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.1909999999999998	1.1909999999999998	1.209	1.209	1.286	1.3399999999999999	1.355
