"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.554,0.365,0,0.365,0.365,0,0.365,0.365,0.365,0.365,0.365,0.511,0,0.365,0.365,0.365,0.365,0.088,0.365,0.365
"leaf_2",0.365,0.554,0,0.426,0.426,0,0.426,0.467,0.52,0.426,0.426,0.365,0,0.447,0.467,0.426,0.467,0.088,0.426,0.447
"leaf_3",0,0,0.554,0,0,0.548,0,0,0,0,0,0,0.536,0,0,0,0,0,0,0
"leaf_4",0.365,0.426,0,0.553,0.446,0,0.552,0.426,0.426,0.436,0.552,0.365,0,0.426,0.426,0.523,0.426,0.088,0.493,0.426
"leaf_5",0.365,0.426,0,0.446,0.554,0,0.446,0.426,0.426,0.436,0.446,0.365,0,0.426,0.426,0.446,0.426,0.088,0.446,0.426
"leaf_6",0,0,0.548,0,0,0.554,0,0,0,0,0,0,0.536,0,0,0,0,0,0,0
"leaf_7",0.365,0.426,0,0.552,0.446,0,0.553,0.426,0.426,0.436,0.552,0.365,0,0.426,0.426,0.523,0.426,0.088,0.493,0.426
"leaf_8",0.365,0.467,0,0.426,0.426,0,0.426,0.554,0.467,0.426,0.426,0.365,0,0.447,0.547,0.426,0.547,0.088,0.426,0.447
"leaf_9",0.365,0.52,0,0.426,0.426,0,0.426,0.467,0.554,0.426,0.426,0.365,0,0.447,0.467,0.426,0.467,0.088,0.426,0.447
"leaf_10",0.365,0.426,0,0.436,0.436,0,0.436,0.426,0.426,0.554,0.436,0.365,0,0.426,0.426,0.436,0.426,0.088,0.436,0.426
"leaf_11",0.365,0.426,0,0.552,0.446,0,0.552,0.426,0.426,0.436,0.553,0.365,0,0.426,0.426,0.523,0.426,0.088,0.493,0.426
"leaf_12",0.511,0.365,0,0.365,0.365,0,0.365,0.365,0.365,0.365,0.365,0.554,0,0.365,0.365,0.365,0.365,0.088,0.365,0.365
"leaf_13",0,0,0.536,0,0,0.536,0,0,0,0,0,0,0.554,0,0,0,0,0,0,0
"leaf_14",0.365,0.447,0,0.426,0.426,0,0.426,0.447,0.447,0.426,0.426,0.365,0,0.554,0.447,0.426,0.447,0.088,0.426,0.492
"leaf_15",0.365,0.467,0,0.426,0.426,0,0.426,0.547,0.467,0.426,0.426,0.365,0,0.447,0.553,0.426,0.547,0.088,0.426,0.447
"leaf_16",0.365,0.426,0,0.523,0.446,0,0.523,0.426,0.426,0.436,0.523,0.365,0,0.426,0.426,0.554,0.426,0.088,0.493,0.426
"leaf_17",0.365,0.467,0,0.426,0.426,0,0.426,0.547,0.467,0.426,0.426,0.365,0,0.447,0.547,0.426,0.553,0.088,0.426,0.447
"leaf_18",0.088,0.088,0,0.088,0.088,0,0.088,0.088,0.088,0.088,0.088,0.088,0,0.088,0.088,0.088,0.088,0.554,0.088,0.088
"leaf_19",0.365,0.426,0,0.493,0.446,0,0.493,0.426,0.426,0.436,0.493,0.365,0,0.426,0.426,0.493,0.426,0.088,0.554,0.426
"leaf_20",0.365,0.447,0,0.426,0.426,0,0.426,0.447,0.447,0.426,0.426,0.365,0,0.492,0.447,0.426,0.447,0.088,0.426,0.554
