"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.13,0,0,0.922,0.922,0.95,0.573,0.95,0.95,0.573,0.95,0.95,0.573,1.102,0,0.573,0,0.95,0.9,0.95
"leaf_2",0,1.129,1.126,0,0,0,0,0,0,0,0,0,0,0,1.11,0,1.048,0,0,0
"leaf_3",0,1.126,1.129,0,0,0,0,0,0,0,0,0,0,0,1.11,0,1.048,0,0,0
"leaf_4",0.922,0,0,1.129,1.112,0.922,0.573,0.922,0.922,0.573,0.922,0.922,0.573,0.922,0,0.573,0,0.922,0.9,0.922
"leaf_5",0.922,0,0,1.112,1.129,0.922,0.573,0.922,0.922,0.573,0.922,0.922,0.573,0.922,0,0.573,0,0.922,0.9,0.922
"leaf_6",0.95,0,0,0.922,0.922,1.13,0.573,1.105,1.066,0.573,1.068,1.105,0.573,0.95,0,0.573,0,1.101,0.9,1.101
"leaf_7",0.573,0,0,0.573,0.573,0.573,1.129,0.573,0.573,1.128,0.573,0.573,1.107,0.573,0,1.107,0,0.573,0.573,0.573
"leaf_8",0.95,0,0,0.922,0.922,1.105,0.573,1.13,1.066,0.573,1.068,1.125,0.573,0.95,0,0.573,0,1.101,0.9,1.101
"leaf_9",0.95,0,0,0.922,0.922,1.066,0.573,1.066,1.13,0.573,1.066,1.066,0.573,0.95,0,0.573,0,1.066,0.9,1.066
"leaf_10",0.573,0,0,0.573,0.573,0.573,1.128,0.573,0.573,1.129,0.573,0.573,1.107,0.573,0,1.107,0,0.573,0.573,0.573
"leaf_11",0.95,0,0,0.922,0.922,1.068,0.573,1.068,1.066,0.573,1.13,1.068,0.573,0.95,0,0.573,0,1.068,0.9,1.068
"leaf_12",0.95,0,0,0.922,0.922,1.105,0.573,1.125,1.066,0.573,1.068,1.13,0.573,0.95,0,0.573,0,1.101,0.9,1.101
"leaf_13",0.573,0,0,0.573,0.573,0.573,1.107,0.573,0.573,1.107,0.573,0.573,1.129,0.573,0,1.107,0,0.573,0.573,0.573
"leaf_14",1.102,0,0,0.922,0.922,0.95,0.573,0.95,0.95,0.573,0.95,0.95,0.573,1.13,0,0.573,0,0.95,0.9,0.95
"leaf_15",0,1.11,1.11,0,0,0,0,0,0,0,0,0,0,0,1.129,0,1.048,0,0,0
"leaf_16",0.573,0,0,0.573,0.573,0.573,1.107,0.573,0.573,1.107,0.573,0.573,1.107,0.573,0,1.13,0,0.573,0.573,0.573
"leaf_17",0,1.048,1.048,0,0,0,0,0,0,0,0,0,0,0,1.048,0,1.13,0,0,0
"leaf_18",0.95,0,0,0.922,0.922,1.101,0.573,1.101,1.066,0.573,1.068,1.101,0.573,0.95,0,0.573,0,1.13,0.9,1.124
"leaf_19",0.9,0,0,0.9,0.9,0.9,0.573,0.9,0.9,0.573,0.9,0.9,0.573,0.9,0,0.573,0,0.9,1.129,0.9
"leaf_20",0.95,0,0,0.922,0.922,1.101,0.573,1.101,1.066,0.573,1.068,1.101,0.573,0.95,0,0.573,0,1.124,0.9,1.13
