"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.027,0,0,0,0.947,0.947,0.947,1.019,0,0,0,0.947,1.022,1.019,0.899,0.947,0.983,0.947,0,0.947
"leaf_2",0,1.026,0.288,0.909,0,0,0,0,0.288,0.802,0.288,0,0,0,0,0,0,0,0.288,0
"leaf_3",0,0.288,1.028,0.288,0,0,0,0,0.927,0.288,0.329,0,0,0,0,0,0,0,0.986,0
"leaf_4",0,0.909,0.288,1.026,0,0,0,0,0.288,0.802,0.288,0,0,0,0,0,0,0,0.288,0
"leaf_5",0.947,0,0,0,1.026,0.984,0.984,0.947,0,0,0,0.994,0.947,0.947,0.899,0.994,0.947,0.984,0,0.971
"leaf_6",0.947,0,0,0,0.984,1.027,1.025,0.947,0,0,0,0.984,0.947,0.947,0.899,0.984,0.947,1.023,0,0.971
"leaf_7",0.947,0,0,0,0.984,1.025,1.027,0.947,0,0,0,0.984,0.947,0.947,0.899,0.984,0.947,1.023,0,0.971
"leaf_8",1.019,0,0,0,0.947,0.947,0.947,1.027,0,0,0,0.947,1.019,1.026,0.899,0.947,0.983,0.947,0,0.947
"leaf_9",0,0.288,0.927,0.288,0,0,0,0,1.028,0.288,0.329,0,0,0,0,0,0,0,0.927,0
"leaf_10",0,0.802,0.288,0.802,0,0,0,0,0.288,1.027,0.288,0,0,0,0,0,0,0,0.288,0
"leaf_11",0,0.288,0.329,0.288,0,0,0,0,0.329,0.288,1.027,0,0,0,0,0,0,0,0.329,0
"leaf_12",0.947,0,0,0,0.994,0.984,0.984,0.947,0,0,0,1.026,0.947,0.947,0.899,1.025,0.947,0.984,0,0.971
"leaf_13",1.022,0,0,0,0.947,0.947,0.947,1.019,0,0,0,0.947,1.027,1.019,0.899,0.947,0.983,0.947,0,0.947
"leaf_14",1.019,0,0,0,0.947,0.947,0.947,1.026,0,0,0,0.947,1.019,1.027,0.899,0.947,0.983,0.947,0,0.947
"leaf_15",0.899,0,0,0,0.899,0.899,0.899,0.899,0,0,0,0.899,0.899,0.899,1.027,0.899,0.899,0.899,0,0.899
"leaf_16",0.947,0,0,0,0.994,0.984,0.984,0.947,0,0,0,1.025,0.947,0.947,0.899,1.026,0.947,0.984,0,0.971
"leaf_17",0.983,0,0,0,0.947,0.947,0.947,0.983,0,0,0,0.947,0.983,0.983,0.899,0.947,1.027,0.947,0,0.947
"leaf_18",0.947,0,0,0,0.984,1.023,1.023,0.947,0,0,0,0.984,0.947,0.947,0.899,0.984,0.947,1.027,0,0.971
"leaf_19",0,0.288,0.986,0.288,0,0,0,0,0.927,0.288,0.329,0,0,0,0,0,0,0,1.028,0
"leaf_20",0.947,0,0,0,0.971,0.971,0.971,0.947,0,0,0,0.971,0.947,0.947,0.899,0.971,0.947,0.971,0,1.027
