"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.865,0.293,0.293,0.293,0.293,0.293,0.675,0.814,0.293,0.293,0.293,0,0.675,0.675,0.293,0.675,0.293,0.293,0.675,0.834
"leaf_2",0.293,0.864,0.467,0.79,0.79,0.7,0.293,0.293,0.79,0.689,0.467,0,0.293,0.293,0.79,0.293,0.7,0.778,0.293,0.293
"leaf_3",0.293,0.467,0.865,0.467,0.467,0.467,0.293,0.293,0.467,0.467,0.727,0,0.293,0.293,0.467,0.293,0.467,0.467,0.293,0.293
"leaf_4",0.293,0.79,0.467,0.864,0.797,0.7,0.293,0.293,0.797,0.689,0.467,0,0.293,0.293,0.797,0.293,0.7,0.778,0.293,0.293
"leaf_5",0.293,0.79,0.467,0.797,0.864,0.7,0.293,0.293,0.829,0.689,0.467,0,0.293,0.293,0.829,0.293,0.7,0.778,0.293,0.293
"leaf_6",0.293,0.7,0.467,0.7,0.7,0.865,0.293,0.293,0.7,0.689,0.467,0,0.293,0.293,0.7,0.293,0.864,0.7,0.293,0.293
"leaf_7",0.675,0.293,0.293,0.293,0.293,0.293,0.865,0.675,0.293,0.293,0.293,0,0.794,0.794,0.293,0.854,0.293,0.293,0.794,0.675
"leaf_8",0.814,0.293,0.293,0.293,0.293,0.293,0.675,0.864,0.293,0.293,0.293,0,0.675,0.675,0.293,0.675,0.293,0.293,0.675,0.814
"leaf_9",0.293,0.79,0.467,0.797,0.829,0.7,0.293,0.293,0.864,0.689,0.467,0,0.293,0.293,0.832,0.293,0.7,0.778,0.293,0.293
"leaf_10",0.293,0.689,0.467,0.689,0.689,0.689,0.293,0.293,0.689,0.865,0.467,0,0.293,0.293,0.689,0.293,0.689,0.689,0.293,0.293
"leaf_11",0.293,0.467,0.727,0.467,0.467,0.467,0.293,0.293,0.467,0.467,0.865,0,0.293,0.293,0.467,0.293,0.467,0.467,0.293,0.293
"leaf_12",0,0,0,0,0,0,0,0,0,0,0,0.865,0,0,0,0,0,0,0,0
"leaf_13",0.675,0.293,0.293,0.293,0.293,0.293,0.794,0.675,0.293,0.293,0.293,0,0.864,0.833,0.293,0.794,0.293,0.293,0.856,0.675
"leaf_14",0.675,0.293,0.293,0.293,0.293,0.293,0.794,0.675,0.293,0.293,0.293,0,0.833,0.864,0.293,0.794,0.293,0.293,0.833,0.675
"leaf_15",0.293,0.79,0.467,0.797,0.829,0.7,0.293,0.293,0.832,0.689,0.467,0,0.293,0.293,0.864,0.293,0.7,0.778,0.293,0.293
"leaf_16",0.675,0.293,0.293,0.293,0.293,0.293,0.854,0.675,0.293,0.293,0.293,0,0.794,0.794,0.293,0.865,0.293,0.293,0.794,0.675
"leaf_17",0.293,0.7,0.467,0.7,0.7,0.864,0.293,0.293,0.7,0.689,0.467,0,0.293,0.293,0.7,0.293,0.865,0.7,0.293,0.293
"leaf_18",0.293,0.778,0.467,0.778,0.778,0.7,0.293,0.293,0.778,0.689,0.467,0,0.293,0.293,0.778,0.293,0.7,0.864,0.293,0.293
"leaf_19",0.675,0.293,0.293,0.293,0.293,0.293,0.794,0.675,0.293,0.293,0.293,0,0.856,0.833,0.293,0.794,0.293,0.293,0.864,0.675
"leaf_20",0.834,0.293,0.293,0.293,0.293,0.293,0.675,0.814,0.293,0.293,0.293,0,0.675,0.675,0.293,0.675,0.293,0.293,0.675,0.865
