	leaf_3	leaf_16	leaf_18	leaf_2	leaf_9	leaf_1	leaf_14	leaf_6	leaf_12	leaf_20	leaf_7	leaf_15	leaf_11	leaf_8	leaf_19	leaf_5	leaf_13	leaf_17	leaf_4	leaf_10
leaf_3	0.574	0.563	0.563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	0.563	0.574	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	0.563	0.571	0.574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_2	0.0	0.0	0.0	0.575	0.504	0.504	0.504	0.504	0.504	0.504	0.504	0.504	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_9	0.0	0.0	0.0	0.504	0.5740000000000001	0.517	0.517	0.507	0.507	0.507	0.507	0.507	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_1	0.0	0.0	0.0	0.504	0.517	0.5740000000000001	0.554	0.507	0.507	0.507	0.507	0.507	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_14	0.0	0.0	0.0	0.504	0.517	0.554	0.5740000000000001	0.507	0.507	0.507	0.507	0.507	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_6	0.0	0.0	0.0	0.504	0.507	0.507	0.507	0.5740000000000001	0.5529999999999999	0.514	0.514	0.514	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_12	0.0	0.0	0.0	0.504	0.507	0.507	0.507	0.5529999999999999	0.5740000000000001	0.514	0.514	0.514	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_20	0.0	0.0	0.0	0.504	0.507	0.507	0.507	0.514	0.514	0.5740000000000001	0.5329999999999999	0.5329999999999999	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_7	0.0	0.0	0.0	0.504	0.507	0.507	0.507	0.514	0.514	0.5329999999999999	0.5740000000000001	0.554	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_15	0.0	0.0	0.0	0.504	0.507	0.507	0.507	0.514	0.514	0.5329999999999999	0.554	0.5740000000000001	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193
leaf_11	0.0	0.0	0.0	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.5740000000000001	0.548	0.548	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.41500000000000004
leaf_8	0.0	0.0	0.0	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.548	0.5740000000000001	0.569	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.41500000000000004
leaf_19	0.0	0.0	0.0	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.548	0.569	0.5740000000000001	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.41500000000000004
leaf_5	0.0	0.0	0.0	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.575	0.5740000000000001	0.47900000000000004	0.47900000000000004	0.47900000000000004
leaf_13	0.0	0.0	0.0	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.5740000000000001	0.575	0.47900000000000004	0.47900000000000004	0.47900000000000004
leaf_17	0.0	0.0	0.0	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.47900000000000004	0.47900000000000004	0.575	0.489	0.489
leaf_4	0.0	0.0	0.0	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.47900000000000004	0.47900000000000004	0.489	0.575	0.528
leaf_10	0.0	0.0	0.0	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.193	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.47900000000000004	0.47900000000000004	0.489	0.528	0.575
