"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.665,0,0,0.577,0.111,0.408,0.408,0,0,0,0.642,0.581,0,0.408,0.577,0.111,0,0,0.408,0
"leaf_2",0,0.665,0.658,0,0,0,0,0.51,0.573,0.51,0,0,0.51,0,0,0,0.455,0.603,0,0.657
"leaf_3",0,0.658,0.665,0,0,0,0,0.51,0.573,0.51,0,0,0.51,0,0,0,0.455,0.603,0,0.657
"leaf_4",0.577,0,0,0.665,0.111,0.408,0.408,0,0,0,0.577,0.577,0,0.408,0.664,0.111,0,0,0.408,0
"leaf_5",0.111,0,0,0.111,0.664,0.111,0.111,0,0,0,0.111,0.111,0,0.111,0.111,0.585,0,0,0.111,0
"leaf_6",0.408,0,0,0.408,0.111,0.665,0.61,0,0,0,0.408,0.408,0,0.61,0.408,0.111,0,0,0.656,0
"leaf_7",0.408,0,0,0.408,0.111,0.61,0.666,0,0,0,0.408,0.408,0,0.661,0.408,0.111,0,0,0.61,0
"leaf_8",0,0.51,0.51,0,0,0,0,0.664,0.51,0.572,0,0,0.656,0,0,0,0.455,0.51,0,0.51
"leaf_9",0,0.573,0.573,0,0,0,0,0.51,0.664,0.51,0,0,0.51,0,0,0,0.455,0.573,0,0.573
"leaf_10",0,0.51,0.51,0,0,0,0,0.572,0.51,0.664,0,0,0.572,0,0,0,0.455,0.51,0,0.51
"leaf_11",0.642,0,0,0.577,0.111,0.408,0.408,0,0,0,0.665,0.581,0,0.408,0.577,0.111,0,0,0.408,0
"leaf_12",0.581,0,0,0.577,0.111,0.408,0.408,0,0,0,0.581,0.665,0,0.408,0.577,0.111,0,0,0.408,0
"leaf_13",0,0.51,0.51,0,0,0,0,0.656,0.51,0.572,0,0,0.664,0,0,0,0.455,0.51,0,0.51
"leaf_14",0.408,0,0,0.408,0.111,0.61,0.661,0,0,0,0.408,0.408,0,0.666,0.408,0.111,0,0,0.61,0
"leaf_15",0.577,0,0,0.664,0.111,0.408,0.408,0,0,0,0.577,0.577,0,0.408,0.665,0.111,0,0,0.408,0
"leaf_16",0.111,0,0,0.111,0.585,0.111,0.111,0,0,0,0.111,0.111,0,0.111,0.111,0.664,0,0,0.111,0
"leaf_17",0,0.455,0.455,0,0,0,0,0.455,0.455,0.455,0,0,0.455,0,0,0,0.664,0.455,0,0.455
"leaf_18",0,0.603,0.603,0,0,0,0,0.51,0.573,0.51,0,0,0.51,0,0,0,0.455,0.664,0,0.603
"leaf_19",0.408,0,0,0.408,0.111,0.656,0.61,0,0,0,0.408,0.408,0,0.61,0.408,0.111,0,0,0.665,0
"leaf_20",0,0.657,0.657,0,0,0,0,0.51,0.573,0.51,0,0,0.51,0,0,0,0.455,0.603,0,0.664
