"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.703,0.387,0,0.387,0,0.387,0.387,0,0.679,0,0.387,0,0,0,0.387,0.387,0,0.554,0.387,0.387
"leaf_2",0.387,0.704,0,0.656,0,0.656,0.682,0,0.387,0,0.682,0,0,0,0.656,0.682,0,0.387,0.656,0.667
"leaf_3",0,0,0.704,0,0.473,0,0,0.565,0,0.473,0,0.246,0.671,0.473,0,0,0.246,0,0,0
"leaf_4",0.387,0.656,0,0.704,0,0.679,0.656,0,0.387,0,0.656,0,0,0,0.683,0.656,0,0.387,0.697,0.656
"leaf_5",0,0,0.473,0,0.704,0,0,0.473,0,0.689,0,0.246,0.473,0.67,0,0,0.246,0,0,0
"leaf_6",0.387,0.656,0,0.679,0,0.704,0.656,0,0.387,0,0.656,0,0,0,0.679,0.656,0,0.387,0.679,0.656
"leaf_7",0.387,0.682,0,0.656,0,0.656,0.704,0,0.387,0,0.689,0,0,0,0.656,0.703,0,0.387,0.656,0.667
"leaf_8",0,0,0.565,0,0.473,0,0,0.704,0,0.473,0,0.246,0.565,0.473,0,0,0.246,0,0,0
"leaf_9",0.679,0.387,0,0.387,0,0.387,0.387,0,0.703,0,0.387,0,0,0,0.387,0.387,0,0.554,0.387,0.387
"leaf_10",0,0,0.473,0,0.689,0,0,0.473,0,0.704,0,0.246,0.473,0.67,0,0,0.246,0,0,0
"leaf_11",0.387,0.682,0,0.656,0,0.656,0.689,0,0.387,0,0.703,0,0,0,0.656,0.689,0,0.387,0.656,0.667
"leaf_12",0,0,0.246,0,0.246,0,0,0.246,0,0.246,0,0.704,0.246,0.246,0,0,0.689,0,0,0
"leaf_13",0,0,0.671,0,0.473,0,0,0.565,0,0.473,0,0.246,0.704,0.473,0,0,0.246,0,0,0
"leaf_14",0,0,0.473,0,0.67,0,0,0.473,0,0.67,0,0.246,0.473,0.704,0,0,0.246,0,0,0
"leaf_15",0.387,0.656,0,0.683,0,0.679,0.656,0,0.387,0,0.656,0,0,0,0.704,0.656,0,0.387,0.683,0.656
"leaf_16",0.387,0.682,0,0.656,0,0.656,0.703,0,0.387,0,0.689,0,0,0,0.656,0.704,0,0.387,0.656,0.667
"leaf_17",0,0,0.246,0,0.246,0,0,0.246,0,0.246,0,0.689,0.246,0.246,0,0,0.704,0,0,0
"leaf_18",0.554,0.387,0,0.387,0,0.387,0.387,0,0.554,0,0.387,0,0,0,0.387,0.387,0,0.704,0.387,0.387
"leaf_19",0.387,0.656,0,0.697,0,0.679,0.656,0,0.387,0,0.656,0,0,0,0.683,0.656,0,0.387,0.704,0.656
"leaf_20",0.387,0.667,0,0.656,0,0.656,0.667,0,0.387,0,0.667,0,0,0,0.656,0.667,0,0.387,0.656,0.704
