"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.664,0.115,0.115,0.463,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0,0.52,0.115,0.115,0.115,0.115
"leaf_2",0.115,0.664,0.46,0.115,0.46,0.625,0.493,0.46,0.493,0.493,0.493,0.46,0.46,0.618,0,0.115,0.618,0.618,0.493,0.493
"leaf_3",0.115,0.46,0.664,0.115,0.531,0.46,0.46,0.535,0.46,0.46,0.46,0.647,0.531,0.46,0,0.115,0.46,0.46,0.46,0.46
"leaf_4",0.463,0.115,0.115,0.664,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0,0.463,0.115,0.115,0.115,0.115
"leaf_5",0.115,0.46,0.531,0.115,0.664,0.46,0.46,0.531,0.46,0.46,0.46,0.531,0.628,0.46,0,0.115,0.46,0.46,0.46,0.46
"leaf_6",0.115,0.625,0.46,0.115,0.46,0.664,0.493,0.46,0.493,0.493,0.493,0.46,0.46,0.618,0,0.115,0.618,0.618,0.493,0.493
"leaf_7",0.115,0.493,0.46,0.115,0.46,0.493,0.664,0.46,0.657,0.644,0.644,0.46,0.46,0.493,0,0.115,0.493,0.493,0.657,0.644
"leaf_8",0.115,0.46,0.535,0.115,0.531,0.46,0.46,0.664,0.46,0.46,0.46,0.535,0.531,0.46,0,0.115,0.46,0.46,0.46,0.46
"leaf_9",0.115,0.493,0.46,0.115,0.46,0.493,0.657,0.46,0.665,0.644,0.644,0.46,0.46,0.493,0,0.115,0.493,0.493,0.66,0.644
"leaf_10",0.115,0.493,0.46,0.115,0.46,0.493,0.644,0.46,0.644,0.664,0.663,0.46,0.46,0.493,0,0.115,0.493,0.493,0.644,0.645
"leaf_11",0.115,0.493,0.46,0.115,0.46,0.493,0.644,0.46,0.644,0.663,0.664,0.46,0.46,0.493,0,0.115,0.493,0.493,0.644,0.645
"leaf_12",0.115,0.46,0.647,0.115,0.531,0.46,0.46,0.535,0.46,0.46,0.46,0.664,0.531,0.46,0,0.115,0.46,0.46,0.46,0.46
"leaf_13",0.115,0.46,0.531,0.115,0.628,0.46,0.46,0.531,0.46,0.46,0.46,0.531,0.664,0.46,0,0.115,0.46,0.46,0.46,0.46
"leaf_14",0.115,0.618,0.46,0.115,0.46,0.618,0.493,0.46,0.493,0.493,0.493,0.46,0.46,0.664,0,0.115,0.663,0.635,0.493,0.493
"leaf_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664,0,0,0,0,0
"leaf_16",0.52,0.115,0.115,0.463,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0,0.664,0.115,0.115,0.115,0.115
"leaf_17",0.115,0.618,0.46,0.115,0.46,0.618,0.493,0.46,0.493,0.493,0.493,0.46,0.46,0.663,0,0.115,0.664,0.635,0.493,0.493
"leaf_18",0.115,0.618,0.46,0.115,0.46,0.618,0.493,0.46,0.493,0.493,0.493,0.46,0.46,0.635,0,0.115,0.635,0.664,0.493,0.493
"leaf_19",0.115,0.493,0.46,0.115,0.46,0.493,0.657,0.46,0.66,0.644,0.644,0.46,0.46,0.493,0,0.115,0.493,0.493,0.665,0.644
"leaf_20",0.115,0.493,0.46,0.115,0.46,0.493,0.644,0.46,0.644,0.645,0.645,0.46,0.46,0.493,0,0.115,0.493,0.493,0.644,0.665
