	leaf_17	leaf_5	leaf_8	leaf_11	leaf_19	leaf_3	leaf_9	leaf_4	leaf_10	leaf_6	leaf_18	leaf_15	leaf_1	leaf_13	leaf_14	leaf_2	leaf_7	leaf_16	leaf_12	leaf_20
leaf_17	0.663	0.404	0.404	0.404	0.404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_5	0.404	0.664	0.54	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_8	0.404	0.54	0.664	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_11	0.404	0.538	0.538	0.663	0.539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.404	0.538	0.538	0.539	0.663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.0	0.0	0.0	0.0	0.0	0.663	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312	0.312
leaf_9	0.0	0.0	0.0	0.0	0.0	0.312	0.6639999999999999	0.607	0.607	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556
leaf_4	0.0	0.0	0.0	0.0	0.0	0.312	0.607	0.6639999999999999	0.6599999999999999	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556
leaf_10	0.0	0.0	0.0	0.0	0.0	0.312	0.607	0.6599999999999999	0.6639999999999999	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556
leaf_6	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.6639999999999999	0.663	0.629	0.629	0.629	0.629	0.565	0.565	0.565	0.565	0.565
leaf_18	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.663	0.6639999999999999	0.629	0.629	0.629	0.629	0.565	0.565	0.565	0.565	0.565
leaf_15	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.629	0.629	0.663	0.643	0.643	0.643	0.565	0.565	0.565	0.565	0.565
leaf_1	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.629	0.629	0.643	0.663	0.657	0.657	0.565	0.565	0.565	0.565	0.565
leaf_13	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.629	0.629	0.643	0.657	0.663	0.6619999999999999	0.565	0.565	0.565	0.565	0.565
leaf_14	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.629	0.629	0.643	0.657	0.6619999999999999	0.663	0.565	0.565	0.565	0.565	0.565
leaf_2	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.565	0.565	0.565	0.565	0.565	0.565	0.6639999999999999	0.6399999999999999	0.622	0.622	0.622
leaf_7	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.565	0.565	0.565	0.565	0.565	0.565	0.6399999999999999	0.6639999999999999	0.622	0.622	0.622
leaf_16	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.565	0.565	0.565	0.565	0.565	0.565	0.622	0.622	0.665	0.623	0.623
leaf_12	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.565	0.565	0.565	0.565	0.565	0.565	0.622	0.622	0.623	0.6639999999999999	0.625
leaf_20	0.0	0.0	0.0	0.0	0.0	0.312	0.556	0.556	0.556	0.565	0.565	0.565	0.565	0.565	0.565	0.622	0.622	0.623	0.625	0.6639999999999999
