"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.67,0.535,0,0,0.535,0.535,0,0,0,0.535,0.535,0.535,0.535,0.535,0,0,0.535,0.535,0,0.535
"leaf_2",0.535,0.67,0,0,0.637,0.644,0,0,0,0.597,0.549,0.644,0.667,0.549,0,0,0.669,0.597,0,0.597
"leaf_3",0,0,0.67,0.647,0,0,0.627,0.627,0.627,0,0,0,0,0,0.643,0.43,0,0,0.627,0
"leaf_4",0,0,0.647,0.67,0,0,0.627,0.627,0.627,0,0,0,0,0,0.643,0.43,0,0,0.627,0
"leaf_5",0.535,0.637,0,0,0.67,0.637,0,0,0,0.597,0.549,0.637,0.637,0.549,0,0,0.637,0.597,0,0.597
"leaf_6",0.535,0.644,0,0,0.637,0.671,0,0,0,0.597,0.549,0.654,0.644,0.549,0,0,0.644,0.597,0,0.597
"leaf_7",0,0,0.627,0.627,0,0,0.67,0.629,0.668,0,0,0,0,0,0.627,0.43,0,0,0.657,0
"leaf_8",0,0,0.627,0.627,0,0,0.629,0.67,0.629,0,0,0,0,0,0.627,0.43,0,0,0.629,0
"leaf_9",0,0,0.627,0.627,0,0,0.668,0.629,0.67,0,0,0,0,0,0.627,0.43,0,0,0.657,0
"leaf_10",0.535,0.597,0,0,0.597,0.597,0,0,0,0.67,0.549,0.597,0.597,0.549,0,0,0.597,0.652,0,0.652
"leaf_11",0.535,0.549,0,0,0.549,0.549,0,0,0,0.549,0.67,0.549,0.549,0.639,0,0,0.549,0.549,0,0.549
"leaf_12",0.535,0.644,0,0,0.637,0.654,0,0,0,0.597,0.549,0.671,0.644,0.549,0,0,0.644,0.597,0,0.597
"leaf_13",0.535,0.667,0,0,0.637,0.644,0,0,0,0.597,0.549,0.644,0.67,0.549,0,0,0.667,0.597,0,0.597
"leaf_14",0.535,0.549,0,0,0.549,0.549,0,0,0,0.549,0.639,0.549,0.549,0.67,0,0,0.549,0.549,0,0.549
"leaf_15",0,0,0.643,0.643,0,0,0.627,0.627,0.627,0,0,0,0,0,0.67,0.43,0,0,0.627,0
"leaf_16",0,0,0.43,0.43,0,0,0.43,0.43,0.43,0,0,0,0,0,0.43,0.67,0,0,0.43,0
"leaf_17",0.535,0.669,0,0,0.637,0.644,0,0,0,0.597,0.549,0.644,0.667,0.549,0,0,0.67,0.597,0,0.597
"leaf_18",0.535,0.597,0,0,0.597,0.597,0,0,0,0.652,0.549,0.597,0.597,0.549,0,0,0.597,0.67,0,0.665
"leaf_19",0,0,0.627,0.627,0,0,0.657,0.629,0.657,0,0,0,0,0,0.627,0.43,0,0,0.67,0
"leaf_20",0.535,0.597,0,0,0.597,0.597,0,0,0,0.652,0.549,0.597,0.597,0.549,0,0,0.597,0.665,0,0.67
