"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.6,0.983,1.42,0.983,0,0.983,1.42,0.983,0.983,0.983,0.983,1.42,0.983,0.983,0.983,1.42,1.42,0,0.983,0
"leaf_2",0.983,1.601,0.983,1.289,0,1.289,0.983,1.578,1.289,1.289,1.289,0.983,1.6,1.289,1.289,0.983,0.983,0,1.58,0
"leaf_3",1.42,0.983,1.6,0.983,0,0.983,1.425,0.983,0.983,0.983,0.983,1.589,0.983,0.983,0.983,1.576,1.576,0,0.983,0
"leaf_4",0.983,1.289,0.983,1.6,0,1.514,0.983,1.289,1.519,1.528,1.528,0.983,1.289,1.528,1.528,0.983,0.983,0,1.289,0
"leaf_5",0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1.539,0,1.539
"leaf_6",0.983,1.289,0.983,1.514,0,1.601,0.983,1.289,1.514,1.514,1.514,0.983,1.289,1.514,1.514,0.983,0.983,0,1.289,0
"leaf_7",1.42,0.983,1.425,0.983,0,0.983,1.6,0.983,0.983,0.983,0.983,1.425,0.983,0.983,0.983,1.425,1.425,0,0.983,0
"leaf_8",0.983,1.578,0.983,1.289,0,1.289,0.983,1.601,1.289,1.289,1.289,0.983,1.578,1.289,1.289,0.983,0.983,0,1.578,0
"leaf_9",0.983,1.289,0.983,1.519,0,1.514,0.983,1.289,1.6,1.519,1.519,0.983,1.289,1.519,1.519,0.983,0.983,0,1.289,0
"leaf_10",0.983,1.289,0.983,1.528,0,1.514,0.983,1.289,1.519,1.6,1.574,0.983,1.289,1.593,1.568,0.983,0.983,0,1.289,0
"leaf_11",0.983,1.289,0.983,1.528,0,1.514,0.983,1.289,1.519,1.574,1.6,0.983,1.289,1.574,1.568,0.983,0.983,0,1.289,0
"leaf_12",1.42,0.983,1.589,0.983,0,0.983,1.425,0.983,0.983,0.983,0.983,1.6,0.983,0.983,0.983,1.576,1.576,0,0.983,0
"leaf_13",0.983,1.6,0.983,1.289,0,1.289,0.983,1.578,1.289,1.289,1.289,0.983,1.601,1.289,1.289,0.983,0.983,0,1.58,0
"leaf_14",0.983,1.289,0.983,1.528,0,1.514,0.983,1.289,1.519,1.593,1.574,0.983,1.289,1.6,1.568,0.983,0.983,0,1.289,0
"leaf_15",0.983,1.289,0.983,1.528,0,1.514,0.983,1.289,1.519,1.568,1.568,0.983,1.289,1.568,1.6,0.983,0.983,0,1.289,0
"leaf_16",1.42,0.983,1.576,0.983,0,0.983,1.425,0.983,0.983,0.983,0.983,1.576,0.983,0.983,0.983,1.6,1.586,0,0.983,0
"leaf_17",1.42,0.983,1.576,0.983,0,0.983,1.425,0.983,0.983,0.983,0.983,1.576,0.983,0.983,0.983,1.586,1.6,0,0.983,0
"leaf_18",0,0,0,0,1.539,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,1.547
"leaf_19",0.983,1.58,0.983,1.289,0,1.289,0.983,1.578,1.289,1.289,1.289,0.983,1.58,1.289,1.289,0.983,0.983,0,1.601,0
"leaf_20",0,0,0,0,1.539,0,0,0,0,0,0,0,0,0,0,0,0,1.547,0,1.6
