	leaf_4	leaf_19	leaf_7	leaf_18	leaf_6	leaf_20	leaf_9	leaf_1	leaf_5	leaf_8	leaf_2	leaf_10	leaf_13	leaf_15	leaf_11	leaf_17	leaf_12	leaf_16	leaf_3	leaf_14
leaf_4	1.181	1.171	1.071	1.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	1.171	1.181	1.071	1.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	1.071	1.071	1.181	1.166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	1.071	1.071	1.166	1.181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	0.0	0.0	0.0	0.0	1.181	0.878	0.878	0.878	0.878	0.878	0.878	0.878	0.878	0.878	0.878	0.878	0.878	0.878	0.878	0.878
leaf_20	0.0	0.0	0.0	0.0	0.878	1.181	0.886	0.886	0.886	0.886	0.886	0.886	0.886	0.886	0.886	0.886	0.886	0.886	0.886	0.886
leaf_9	0.0	0.0	0.0	0.0	0.878	0.886	1.181	1.1179999999999999	1.1179999999999999	1.1179999999999999	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99
leaf_1	0.0	0.0	0.0	0.0	0.878	0.886	1.1179999999999999	1.181	1.138	1.138	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99
leaf_5	0.0	0.0	0.0	0.0	0.878	0.886	1.1179999999999999	1.138	1.18	1.178	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99
leaf_8	0.0	0.0	0.0	0.0	0.878	0.886	1.1179999999999999	1.138	1.178	1.18	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99
leaf_2	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.182	1.051	1.051	1.051	1.051	1.051	1.051	1.051	1.051	1.051
leaf_10	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.182	1.18	1.101	1.101	1.101	1.101	1.101	1.101	1.101
leaf_13	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.18	1.182	1.101	1.101	1.101	1.101	1.101	1.101	1.101
leaf_15	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.101	1.101	1.182	1.18	1.18	1.119	1.119	1.119	1.119
leaf_11	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.101	1.101	1.18	1.182	1.181	1.119	1.119	1.119	1.119
leaf_17	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.101	1.101	1.18	1.181	1.182	1.119	1.119	1.119	1.119
leaf_12	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.101	1.101	1.119	1.119	1.119	1.182	1.15	1.126	1.126
leaf_16	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.101	1.101	1.119	1.119	1.119	1.15	1.182	1.126	1.126
leaf_3	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.101	1.101	1.119	1.119	1.119	1.126	1.126	1.182	1.1360000000000001
leaf_14	0.0	0.0	0.0	0.0	0.878	0.886	0.99	0.99	0.99	0.99	1.051	1.101	1.101	1.119	1.119	1.119	1.126	1.126	1.1360000000000001	1.182
