"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.516,0,1.463,0,0,1.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_2",0,1.516,0,1.476,1.244,0,1.496,1.244,1.274,1.274,1.244,1.465,1.274,1.511,1.274,1.274,1.244,1.244,1.244,1.274
"leaf_3",1.463,0,1.516,0,0,1.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_4",0,1.476,0,1.516,1.244,0,1.476,1.244,1.274,1.274,1.244,1.465,1.274,1.476,1.274,1.274,1.244,1.244,1.244,1.274
"leaf_5",0,1.244,0,1.244,1.516,0,1.244,1.267,1.244,1.244,1.267,1.244,1.244,1.244,1.244,1.244,1.267,1.267,1.448,1.244
"leaf_6",1.498,0,1.463,0,0,1.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"leaf_7",0,1.496,0,1.476,1.244,0,1.516,1.244,1.274,1.274,1.244,1.465,1.274,1.496,1.274,1.274,1.244,1.244,1.244,1.274
"leaf_8",0,1.244,0,1.244,1.267,0,1.244,1.516,1.244,1.244,1.437,1.244,1.244,1.244,1.244,1.244,1.362,1.362,1.267,1.244
"leaf_9",0,1.274,0,1.274,1.244,0,1.274,1.244,1.516,1.512,1.244,1.274,1.358,1.274,1.496,1.496,1.244,1.244,1.244,1.512
"leaf_10",0,1.274,0,1.274,1.244,0,1.274,1.244,1.512,1.516,1.244,1.274,1.358,1.274,1.496,1.496,1.244,1.244,1.244,1.515
"leaf_11",0,1.244,0,1.244,1.267,0,1.244,1.437,1.244,1.244,1.516,1.244,1.244,1.244,1.244,1.244,1.362,1.362,1.267,1.244
"leaf_12",0,1.465,0,1.465,1.244,0,1.465,1.244,1.274,1.274,1.244,1.517,1.274,1.465,1.274,1.274,1.244,1.244,1.244,1.274
"leaf_13",0,1.274,0,1.274,1.244,0,1.274,1.244,1.358,1.358,1.244,1.274,1.516,1.274,1.358,1.358,1.244,1.244,1.244,1.358
"leaf_14",0,1.511,0,1.476,1.244,0,1.496,1.244,1.274,1.274,1.244,1.465,1.274,1.516,1.274,1.274,1.244,1.244,1.244,1.274
"leaf_15",0,1.274,0,1.274,1.244,0,1.274,1.244,1.496,1.496,1.244,1.274,1.358,1.274,1.517,1.512,1.244,1.244,1.244,1.496
"leaf_16",0,1.274,0,1.274,1.244,0,1.274,1.244,1.496,1.496,1.244,1.274,1.358,1.274,1.512,1.517,1.244,1.244,1.244,1.496
"leaf_17",0,1.244,0,1.244,1.267,0,1.244,1.362,1.244,1.244,1.362,1.244,1.244,1.244,1.244,1.244,1.516,1.468,1.267,1.244
"leaf_18",0,1.244,0,1.244,1.267,0,1.244,1.362,1.244,1.244,1.362,1.244,1.244,1.244,1.244,1.244,1.468,1.516,1.267,1.244
"leaf_19",0,1.244,0,1.244,1.448,0,1.244,1.267,1.244,1.244,1.267,1.244,1.244,1.244,1.244,1.244,1.267,1.267,1.516,1.244
"leaf_20",0,1.274,0,1.274,1.244,0,1.274,1.244,1.512,1.515,1.244,1.274,1.358,1.274,1.496,1.496,1.244,1.244,1.244,1.516
