	leaf_11	leaf_15	leaf_3	leaf_1	leaf_20	leaf_10	leaf_16	leaf_13	leaf_14	leaf_4	leaf_5	leaf_18	leaf_8	leaf_17	leaf_6	leaf_9	leaf_19	leaf_12	leaf_2	leaf_7
leaf_11	0.81	0.768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_15	0.768	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.0	0.0	0.8089999999999999	0.606	0.606	0.606	0.606	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236
leaf_1	0.0	0.0	0.606	0.8089999999999999	0.808	0.737	0.737	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236
leaf_20	0.0	0.0	0.606	0.808	0.8089999999999999	0.737	0.737	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236
leaf_10	0.0	0.0	0.606	0.737	0.737	0.8089999999999999	0.8029999999999999	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236
leaf_16	0.0	0.0	0.606	0.737	0.737	0.8029999999999999	0.8089999999999999	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236
leaf_13	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.81	0.776	0.508	0.508	0.508	0.508	0.508	0.508	0.508	0.508	0.508	0.508	0.508
leaf_14	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.776	0.81	0.508	0.508	0.508	0.508	0.508	0.508	0.508	0.508	0.508	0.508	0.508
leaf_4	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.81	0.731	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001
leaf_5	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.731	0.81	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001	0.6970000000000001
leaf_18	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.81	0.772	0.772	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001
leaf_8	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.772	0.81	0.804	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001
leaf_17	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.772	0.804	0.81	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001
leaf_6	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.81	0.802	0.757	0.757	0.757	0.757
leaf_9	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.802	0.81	0.757	0.757	0.757	0.757
leaf_19	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.757	0.757	0.81	0.794	0.794	0.794
leaf_12	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.757	0.757	0.794	0.81	0.795	0.795
leaf_2	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.757	0.757	0.794	0.795	0.81	0.806
leaf_7	0.0	0.0	0.236	0.236	0.236	0.236	0.236	0.508	0.508	0.6970000000000001	0.6970000000000001	0.6990000000000001	0.6990000000000001	0.6990000000000001	0.757	0.757	0.794	0.795	0.806	0.81
