"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.888,0.749,0.749,0.886,0.749,0,0.749,0.538,0.749,0.749,0.538,0,0,0.749,0,0,0.749,0,0,0.749
"leaf_2",0.749,0.888,0.857,0.749,0.857,0,0.857,0.538,0.857,0.862,0.538,0,0,0.852,0,0,0.857,0,0,0.852
"leaf_3",0.749,0.857,0.888,0.749,0.861,0,0.861,0.538,0.887,0.857,0.538,0,0,0.852,0,0,0.861,0,0,0.852
"leaf_4",0.886,0.749,0.749,0.888,0.749,0,0.749,0.538,0.749,0.749,0.538,0,0,0.749,0,0,0.749,0,0,0.749
"leaf_5",0.749,0.857,0.861,0.749,0.887,0,0.886,0.538,0.861,0.857,0.538,0,0,0.852,0,0,0.864,0,0,0.852
"leaf_6",0,0,0,0,0,0.889,0,0,0,0,0,0.72,0.474,0,0.72,0.72,0,0.72,0.72,0
"leaf_7",0.749,0.857,0.861,0.749,0.886,0,0.887,0.538,0.861,0.857,0.538,0,0,0.852,0,0,0.864,0,0,0.852
"leaf_8",0.538,0.538,0.538,0.538,0.538,0,0.538,0.888,0.538,0.538,0.602,0,0,0.538,0,0,0.538,0,0,0.538
"leaf_9",0.749,0.857,0.887,0.749,0.861,0,0.861,0.538,0.888,0.857,0.538,0,0,0.852,0,0,0.861,0,0,0.852
"leaf_10",0.749,0.862,0.857,0.749,0.857,0,0.857,0.538,0.857,0.888,0.538,0,0,0.852,0,0,0.857,0,0,0.852
"leaf_11",0.538,0.538,0.538,0.538,0.538,0,0.538,0.602,0.538,0.538,0.888,0,0,0.538,0,0,0.538,0,0,0.538
"leaf_12",0,0,0,0,0,0.72,0,0,0,0,0,0.888,0.474,0,0.881,0.874,0,0.843,0.874,0
"leaf_13",0,0,0,0,0,0.474,0,0,0,0,0,0.474,0.888,0,0.474,0.474,0,0.474,0.474,0
"leaf_14",0.749,0.852,0.852,0.749,0.852,0,0.852,0.538,0.852,0.852,0.538,0,0,0.888,0,0,0.852,0,0,0.879
"leaf_15",0,0,0,0,0,0.72,0,0,0,0,0,0.881,0.474,0,0.888,0.874,0,0.843,0.874,0
"leaf_16",0,0,0,0,0,0.72,0,0,0,0,0,0.874,0.474,0,0.874,0.888,0,0.843,0.874,0
"leaf_17",0.749,0.857,0.861,0.749,0.864,0,0.864,0.538,0.861,0.857,0.538,0,0,0.852,0,0,0.887,0,0,0.852
"leaf_18",0,0,0,0,0,0.72,0,0,0,0,0,0.843,0.474,0,0.843,0.843,0,0.888,0.843,0
"leaf_19",0,0,0,0,0,0.72,0,0,0,0,0,0.874,0.474,0,0.874,0.874,0,0.843,0.888,0
"leaf_20",0.749,0.852,0.852,0.749,0.852,0,0.852,0.538,0.852,0.852,0.538,0,0,0.879,0,0,0.852,0,0,0.888
