	leaf_1	leaf_4	leaf_14	leaf_20	leaf_2	leaf_10	leaf_3	leaf_9	leaf_17	leaf_5	leaf_7	leaf_8	leaf_11	leaf_13	leaf_6	leaf_18	leaf_12	leaf_15	leaf_16	leaf_19
leaf_1	0.888	0.886	0.749	0.749	0.749	0.749	0.749	0.749	0.749	0.749	0.749	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_4	0.886	0.888	0.749	0.749	0.749	0.749	0.749	0.749	0.749	0.749	0.749	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_14	0.749	0.749	0.888	0.879	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_20	0.749	0.749	0.879	0.888	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.8520000000000001	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_2	0.749	0.749	0.8520000000000001	0.8520000000000001	0.888	0.862	0.857	0.857	0.857	0.857	0.857	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_10	0.749	0.749	0.8520000000000001	0.8520000000000001	0.862	0.888	0.857	0.857	0.857	0.857	0.857	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.749	0.749	0.8520000000000001	0.8520000000000001	0.857	0.857	0.888	0.887	0.861	0.861	0.861	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	0.749	0.749	0.8520000000000001	0.8520000000000001	0.857	0.857	0.887	0.888	0.861	0.861	0.861	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_17	0.749	0.749	0.8520000000000001	0.8520000000000001	0.857	0.857	0.861	0.861	0.887	0.864	0.864	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_5	0.749	0.749	0.8520000000000001	0.8520000000000001	0.857	0.857	0.861	0.861	0.864	0.887	0.886	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.749	0.749	0.8520000000000001	0.8520000000000001	0.857	0.857	0.861	0.861	0.864	0.886	0.887	0.538	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_8	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.888	0.6020000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_11	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.6020000000000001	0.888	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8879999999999999	0.474	0.474	0.474	0.474	0.474	0.474
leaf_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474	0.889	0.72	0.72	0.72	0.72	0.72
leaf_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474	0.72	0.8879999999999999	0.843	0.843	0.843	0.843
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474	0.72	0.843	0.8879999999999999	0.881	0.874	0.874
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474	0.72	0.843	0.881	0.8879999999999999	0.874	0.874
leaf_16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474	0.72	0.843	0.874	0.874	0.8879999999999999	0.874
leaf_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474	0.72	0.843	0.874	0.874	0.874	0.8879999999999999
