"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.555,0.07,0,0,0,0.07,0,0.07,0.07,0.532,0,0.07,0,0.07,0.07,0,0,0.07,0.07,0.07
"leaf_2",0.07,0.556,0,0,0,0.122,0,0.424,0.122,0.07,0,0.423,0,0.453,0.122,0,0,0.453,0.424,0.453
"leaf_3",0,0,0.555,0.512,0.39,0,0.39,0,0,0,0.041,0,0.512,0,0,0.041,0.512,0,0,0
"leaf_4",0,0,0.512,0.555,0.39,0,0.39,0,0,0,0.041,0,0.536,0,0,0.041,0.54,0,0,0
"leaf_5",0,0,0.39,0.39,0.555,0,0.515,0,0,0,0.041,0,0.39,0,0,0.041,0.39,0,0,0
"leaf_6",0.07,0.122,0,0,0,0.555,0,0.122,0.536,0.07,0,0.122,0,0.122,0.536,0,0,0.122,0.122,0.122
"leaf_7",0,0,0.39,0.39,0.515,0,0.555,0,0,0,0.041,0,0.39,0,0,0.041,0.39,0,0,0
"leaf_8",0.07,0.424,0,0,0,0.122,0,0.556,0.122,0.07,0,0.423,0,0.424,0.122,0,0,0.424,0.555,0.424
"leaf_9",0.07,0.122,0,0,0,0.536,0,0.122,0.555,0.07,0,0.122,0,0.122,0.548,0,0,0.122,0.122,0.122
"leaf_10",0.532,0.07,0,0,0,0.07,0,0.07,0.07,0.555,0,0.07,0,0.07,0.07,0,0,0.07,0.07,0.07
"leaf_11",0,0,0.041,0.041,0.041,0,0.041,0,0,0,0.555,0,0.041,0,0,0.532,0.041,0,0,0
"leaf_12",0.07,0.423,0,0,0,0.122,0,0.423,0.122,0.07,0,0.555,0,0.423,0.122,0,0,0.423,0.423,0.423
"leaf_13",0,0,0.512,0.536,0.39,0,0.39,0,0,0,0.041,0,0.556,0,0,0.041,0.536,0,0,0
"leaf_14",0.07,0.453,0,0,0,0.122,0,0.424,0.122,0.07,0,0.423,0,0.556,0.122,0,0,0.546,0.424,0.535
"leaf_15",0.07,0.122,0,0,0,0.536,0,0.122,0.548,0.07,0,0.122,0,0.122,0.555,0,0,0.122,0.122,0.122
"leaf_16",0,0,0.041,0.041,0.041,0,0.041,0,0,0,0.532,0,0.041,0,0,0.555,0.041,0,0,0
"leaf_17",0,0,0.512,0.54,0.39,0,0.39,0,0,0,0.041,0,0.536,0,0,0.041,0.555,0,0,0
"leaf_18",0.07,0.453,0,0,0,0.122,0,0.424,0.122,0.07,0,0.423,0,0.546,0.122,0,0,0.556,0.424,0.535
"leaf_19",0.07,0.424,0,0,0,0.122,0,0.555,0.122,0.07,0,0.423,0,0.424,0.122,0,0,0.424,0.556,0.424
"leaf_20",0.07,0.453,0,0,0,0.122,0,0.424,0.122,0.07,0,0.423,0,0.535,0.122,0,0,0.535,0.424,0.555
