	leaf_4	leaf_20	leaf_9	leaf_15	leaf_19	leaf_8	leaf_10	leaf_11	leaf_14	leaf_16	leaf_18	leaf_5	leaf_6	leaf_2	leaf_13	leaf_12	leaf_7	leaf_1	leaf_3	leaf_17
leaf_4	1.6079999999999999	1.5759999999999998	1.5759999999999998	1.5759999999999998	1.501	1.501	1.501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_20	1.5759999999999998	1.6079999999999999	1.5899999999999999	1.5899999999999999	1.501	1.501	1.501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	1.5759999999999998	1.5899999999999999	1.6079999999999999	1.5979999999999999	1.501	1.501	1.501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_15	1.5759999999999998	1.5899999999999999	1.5979999999999999	1.6079999999999999	1.501	1.501	1.501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	1.501	1.501	1.501	1.501	1.6079999999999999	1.5419999999999998	1.5419999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_8	1.501	1.501	1.501	1.501	1.5419999999999998	1.609	1.5979999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_10	1.501	1.501	1.501	1.501	1.5419999999999998	1.5979999999999999	1.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.608	1.469	1.469	1.469	1.35	1.35	1.35	1.35	1.35	1.35	1.35	1.35	1.35
leaf_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.469	1.608	1.564	1.564	1.35	1.35	1.35	1.35	1.35	1.35	1.35	1.35	1.35
leaf_16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.469	1.564	1.609	1.588	1.35	1.35	1.35	1.35	1.35	1.35	1.35	1.35	1.35
leaf_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.469	1.564	1.588	1.609	1.35	1.35	1.35	1.35	1.35	1.35	1.35	1.35	1.35
leaf_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.608	1.6070000000000002	1.592	1.592	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002
leaf_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.6070000000000002	1.608	1.592	1.592	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.592	1.592	1.608	1.601	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002
leaf_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.592	1.592	1.601	1.608	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.608	1.492	1.492	1.492	1.492
leaf_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.492	1.608	1.5	1.5	1.5
leaf_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.492	1.5	1.608	1.5050000000000001	1.5050000000000001
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.492	1.5	1.5050000000000001	1.608	1.5910000000000002
leaf_17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	1.35	1.35	1.35	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.4380000000000002	1.492	1.5	1.5050000000000001	1.5910000000000002	1.608
