	leaf_3	leaf_1	leaf_6	leaf_12	leaf_4	leaf_7	leaf_2	leaf_14	leaf_13	leaf_9	leaf_10	leaf_20	leaf_15	leaf_16	leaf_5	leaf_19	leaf_17	leaf_18	leaf_8	leaf_11
leaf_3	1.516	1.463	1.463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_1	1.463	1.516	1.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	1.463	1.498	1.516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_12	0.0	0.0	0.0	1.517	1.465	1.465	1.465	1.465	1.274	1.274	1.274	1.274	1.274	1.274	1.244	1.244	1.244	1.244	1.244	1.244
leaf_4	0.0	0.0	0.0	1.465	1.516	1.476	1.476	1.476	1.274	1.274	1.274	1.274	1.274	1.274	1.244	1.244	1.244	1.244	1.244	1.244
leaf_7	0.0	0.0	0.0	1.465	1.476	1.516	1.496	1.496	1.274	1.274	1.274	1.274	1.274	1.274	1.244	1.244	1.244	1.244	1.244	1.244
leaf_2	0.0	0.0	0.0	1.465	1.476	1.496	1.516	1.5110000000000001	1.274	1.274	1.274	1.274	1.274	1.274	1.244	1.244	1.244	1.244	1.244	1.244
leaf_14	0.0	0.0	0.0	1.465	1.476	1.496	1.5110000000000001	1.516	1.274	1.274	1.274	1.274	1.274	1.274	1.244	1.244	1.244	1.244	1.244	1.244
leaf_13	0.0	0.0	0.0	1.274	1.274	1.274	1.274	1.274	1.516	1.358	1.358	1.358	1.358	1.358	1.244	1.244	1.244	1.244	1.244	1.244
leaf_9	0.0	0.0	0.0	1.274	1.274	1.274	1.274	1.274	1.358	1.516	1.512	1.512	1.496	1.496	1.244	1.244	1.244	1.244	1.244	1.244
leaf_10	0.0	0.0	0.0	1.274	1.274	1.274	1.274	1.274	1.358	1.512	1.516	1.5150000000000001	1.496	1.496	1.244	1.244	1.244	1.244	1.244	1.244
leaf_20	0.0	0.0	0.0	1.274	1.274	1.274	1.274	1.274	1.358	1.512	1.5150000000000001	1.516	1.496	1.496	1.244	1.244	1.244	1.244	1.244	1.244
leaf_15	0.0	0.0	0.0	1.274	1.274	1.274	1.274	1.274	1.358	1.496	1.496	1.496	1.517	1.512	1.244	1.244	1.244	1.244	1.244	1.244
leaf_16	0.0	0.0	0.0	1.274	1.274	1.274	1.274	1.274	1.358	1.496	1.496	1.496	1.512	1.517	1.244	1.244	1.244	1.244	1.244	1.244
leaf_5	0.0	0.0	0.0	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.516	1.448	1.267	1.267	1.267	1.267
leaf_19	0.0	0.0	0.0	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.448	1.516	1.267	1.267	1.267	1.267
leaf_17	0.0	0.0	0.0	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.267	1.267	1.516	1.468	1.362	1.362
leaf_18	0.0	0.0	0.0	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.267	1.267	1.468	1.516	1.362	1.362
leaf_8	0.0	0.0	0.0	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.267	1.267	1.362	1.362	1.516	1.437
leaf_11	0.0	0.0	0.0	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.244	1.267	1.267	1.362	1.362	1.437	1.516
