	leaf_14	leaf_15	leaf_16	leaf_6	leaf_1	leaf_11	leaf_13	leaf_5	leaf_20	leaf_19	leaf_4	leaf_12	leaf_10	leaf_17	leaf_2	leaf_3	leaf_8	leaf_18	leaf_7	leaf_9
leaf_14	0.824	0.616	0.616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_15	0.616	0.8240000000000001	0.8140000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	0.616	0.8140000000000001	0.8240000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	0.0	0.0	0.0	0.825	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479	0.479
leaf_1	0.0	0.0	0.0	0.479	0.825	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602
leaf_11	0.0	0.0	0.0	0.479	0.7909999999999999	0.825	0.798	0.798	0.798	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602
leaf_13	0.0	0.0	0.0	0.479	0.7909999999999999	0.798	0.825	0.819	0.819	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602
leaf_5	0.0	0.0	0.0	0.479	0.7909999999999999	0.798	0.819	0.825	0.823	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602
leaf_20	0.0	0.0	0.0	0.479	0.7909999999999999	0.798	0.819	0.823	0.825	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602	0.602
leaf_19	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.825	0.782	0.782	0.782	0.782	0.653	0.653	0.653	0.653	0.653	0.653
leaf_4	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.782	0.826	0.824	0.8119999999999999	0.8119999999999999	0.653	0.653	0.653	0.653	0.653	0.653
leaf_12	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.782	0.824	0.826	0.8119999999999999	0.8119999999999999	0.653	0.653	0.653	0.653	0.653	0.653
leaf_10	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.782	0.8119999999999999	0.8119999999999999	0.826	0.814	0.653	0.653	0.653	0.653	0.653	0.653
leaf_17	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.782	0.8119999999999999	0.8119999999999999	0.814	0.826	0.653	0.653	0.653	0.653	0.653	0.653
leaf_2	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.653	0.653	0.653	0.653	0.653	0.826	0.769	0.769	0.769	0.769	0.769
leaf_3	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.653	0.653	0.653	0.653	0.653	0.769	0.826	0.825	0.772	0.772	0.772
leaf_8	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.653	0.653	0.653	0.653	0.653	0.769	0.825	0.826	0.772	0.772	0.772
leaf_18	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.653	0.653	0.653	0.653	0.653	0.769	0.772	0.772	0.826	0.8119999999999999	0.8119999999999999
leaf_7	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.653	0.653	0.653	0.653	0.653	0.769	0.772	0.772	0.8119999999999999	0.826	0.813
leaf_9	0.0	0.0	0.0	0.479	0.602	0.602	0.602	0.602	0.602	0.653	0.653	0.653	0.653	0.653	0.769	0.772	0.772	0.8119999999999999	0.813	0.826
