"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.514,1.287,1.287,1.435,0,1.287,0,0,1.287,0,0,0,1.468,1.287,1.287,0,0,1.435,0,1.435
"leaf_2",1.287,1.514,1.45,1.287,0,1.466,0,0,1.431,0,0,0,1.287,1.431,1.513,0,0,1.287,0,1.287
"leaf_3",1.287,1.45,1.514,1.287,0,1.45,0,0,1.431,0,0,0,1.287,1.431,1.45,0,0,1.287,0,1.287
"leaf_4",1.435,1.287,1.287,1.514,0,1.287,0,0,1.287,0,0,0,1.435,1.287,1.287,0,0,1.505,0,1.506
"leaf_5",0,0,0,0,1.514,0,1.195,1.195,0,1.195,1.195,1.195,0,0,0,1.195,1.195,0,1.416,0
"leaf_6",1.287,1.466,1.45,1.287,0,1.514,0,0,1.431,0,0,0,1.287,1.431,1.466,0,0,1.287,0,1.287
"leaf_7",0,0,0,0,1.195,0,1.515,1.424,0,1.214,1.424,1.214,0,0,0,1.424,1.424,0,1.195,0
"leaf_8",0,0,0,0,1.195,0,1.424,1.515,0,1.214,1.493,1.214,0,0,0,1.465,1.465,0,1.195,0
"leaf_9",1.287,1.431,1.431,1.287,0,1.431,0,0,1.515,0,0,0,1.287,1.479,1.431,0,0,1.287,0,1.287
"leaf_10",0,0,0,0,1.195,0,1.214,1.214,0,1.514,1.214,1.493,0,0,0,1.214,1.214,0,1.195,0
"leaf_11",0,0,0,0,1.195,0,1.424,1.493,0,1.214,1.515,1.214,0,0,0,1.465,1.465,0,1.195,0
"leaf_12",0,0,0,0,1.195,0,1.214,1.214,0,1.493,1.214,1.514,0,0,0,1.214,1.214,0,1.195,0
"leaf_13",1.468,1.287,1.287,1.435,0,1.287,0,0,1.287,0,0,0,1.514,1.287,1.287,0,0,1.435,0,1.435
"leaf_14",1.287,1.431,1.431,1.287,0,1.431,0,0,1.479,0,0,0,1.287,1.515,1.431,0,0,1.287,0,1.287
"leaf_15",1.287,1.513,1.45,1.287,0,1.466,0,0,1.431,0,0,0,1.287,1.431,1.514,0,0,1.287,0,1.287
"leaf_16",0,0,0,0,1.195,0,1.424,1.465,0,1.214,1.465,1.214,0,0,0,1.514,1.513,0,1.195,0
"leaf_17",0,0,0,0,1.195,0,1.424,1.465,0,1.214,1.465,1.214,0,0,0,1.513,1.514,0,1.195,0
"leaf_18",1.435,1.287,1.287,1.505,0,1.287,0,0,1.287,0,0,0,1.435,1.287,1.287,0,0,1.515,0,1.505
"leaf_19",0,0,0,0,1.416,0,1.195,1.195,0,1.195,1.195,1.195,0,0,0,1.195,1.195,0,1.514,0
"leaf_20",1.435,1.287,1.287,1.506,0,1.287,0,0,1.287,0,0,0,1.435,1.287,1.287,0,0,1.505,0,1.514
