	leaf_5	leaf_2	leaf_15	leaf_13	leaf_7	leaf_4	leaf_1	leaf_17	leaf_6	leaf_12	leaf_10	leaf_18	leaf_3	leaf_11	leaf_19	leaf_20	leaf_8	leaf_9	leaf_14	leaf_16
leaf_5	1.401	1.327	1.327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_2	1.327	1.401	1.361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_15	1.327	1.361	1.401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	0.0	0.0	0.0	1.401	1.303	1.303	1.303	1.303	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014
leaf_7	0.0	0.0	0.0	1.303	1.4020000000000001	1.31	1.31	1.31	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014
leaf_4	0.0	0.0	0.0	1.303	1.31	1.4020000000000001	1.3399999999999999	1.3399999999999999	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014
leaf_1	0.0	0.0	0.0	1.303	1.31	1.3399999999999999	1.4020000000000001	1.361	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014
leaf_17	0.0	0.0	0.0	1.303	1.31	1.3399999999999999	1.361	1.4020000000000001	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014	1.014
leaf_6	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.401	1.389	1.199	1.199	1.199	1.199	1.199	1.199	1.199	1.199	1.199	1.199
leaf_12	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.389	1.401	1.199	1.199	1.199	1.199	1.199	1.199	1.199	1.199	1.199	1.199
leaf_10	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.4	1.3780000000000001	1.359	1.359	1.359	1.359	1.223	1.223	1.223	1.223
leaf_18	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.3780000000000001	1.4	1.359	1.359	1.359	1.359	1.223	1.223	1.223	1.223
leaf_3	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.359	1.359	1.401	1.374	1.374	1.374	1.223	1.223	1.223	1.223
leaf_11	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.359	1.359	1.374	1.401	1.396	1.396	1.223	1.223	1.223	1.223
leaf_19	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.359	1.359	1.374	1.396	1.401	1.4	1.223	1.223	1.223	1.223
leaf_20	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.359	1.359	1.374	1.396	1.4	1.401	1.223	1.223	1.223	1.223
leaf_8	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.223	1.223	1.223	1.223	1.223	1.223	1.401	1.349	1.284	1.284
leaf_9	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.223	1.223	1.223	1.223	1.223	1.223	1.349	1.401	1.284	1.284
leaf_14	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.223	1.223	1.223	1.223	1.223	1.223	1.284	1.284	1.401	1.347
leaf_16	0.0	0.0	0.0	1.014	1.014	1.014	1.014	1.014	1.199	1.199	1.223	1.223	1.223	1.223	1.223	1.223	1.284	1.284	1.347	1.401
