"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.542,0.487,0,0.11,0.11,0.11,0.11,0.342,0.11,0,0,0.11,0.11,0,0,0.342,0,0,0.433,0
"leaf_2",0.487,0.542,0,0.11,0.11,0.11,0.11,0.342,0.11,0,0,0.11,0.11,0,0,0.342,0,0,0.433,0
"leaf_3",0,0,0.541,0,0,0,0,0,0,0.439,0.494,0,0,0.532,0.263,0,0.263,0.442,0,0.442
"leaf_4",0.11,0.11,0,0.541,0.464,0.381,0.381,0.11,0.381,0,0,0.513,0.381,0,0,0.11,0,0,0.11,0
"leaf_5",0.11,0.11,0,0.464,0.541,0.381,0.381,0.11,0.381,0,0,0.464,0.381,0,0,0.11,0,0,0.11,0
"leaf_6",0.11,0.11,0,0.381,0.381,0.541,0.528,0.11,0.476,0,0,0.381,0.476,0,0,0.11,0,0,0.11,0
"leaf_7",0.11,0.11,0,0.381,0.381,0.528,0.541,0.11,0.476,0,0,0.381,0.476,0,0,0.11,0,0,0.11,0
"leaf_8",0.342,0.342,0,0.11,0.11,0.11,0.11,0.542,0.11,0,0,0.11,0.11,0,0,0.525,0,0,0.342,0
"leaf_9",0.11,0.11,0,0.381,0.381,0.476,0.476,0.11,0.542,0,0,0.381,0.521,0,0,0.11,0,0,0.11,0
"leaf_10",0,0,0.439,0,0,0,0,0,0,0.541,0.439,0,0,0.439,0.263,0,0.263,0.439,0,0.439
"leaf_11",0,0,0.494,0,0,0,0,0,0,0.439,0.541,0,0,0.494,0.263,0,0.263,0.442,0,0.442
"leaf_12",0.11,0.11,0,0.513,0.464,0.381,0.381,0.11,0.381,0,0,0.541,0.381,0,0,0.11,0,0,0.11,0
"leaf_13",0.11,0.11,0,0.381,0.381,0.476,0.476,0.11,0.521,0,0,0.381,0.542,0,0,0.11,0,0,0.11,0
"leaf_14",0,0,0.532,0,0,0,0,0,0,0.439,0.494,0,0,0.541,0.263,0,0.263,0.442,0,0.442
"leaf_15",0,0,0.263,0,0,0,0,0,0,0.263,0.263,0,0,0.263,0.542,0,0.541,0.263,0,0.263
"leaf_16",0.342,0.342,0,0.11,0.11,0.11,0.11,0.525,0.11,0,0,0.11,0.11,0,0,0.542,0,0,0.342,0
"leaf_17",0,0,0.263,0,0,0,0,0,0,0.263,0.263,0,0,0.263,0.541,0,0.542,0.263,0,0.263
"leaf_18",0,0,0.442,0,0,0,0,0,0,0.439,0.442,0,0,0.442,0.263,0,0.263,0.541,0,0.497
"leaf_19",0.433,0.433,0,0.11,0.11,0.11,0.11,0.342,0.11,0,0,0.11,0.11,0,0,0.342,0,0,0.542,0
"leaf_20",0,0,0.442,0,0,0,0,0,0,0.439,0.442,0,0,0.442,0.263,0,0.263,0.497,0,0.541
