"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.501,0,0,0.455,0,0.379,0,0.211,0.308,0,0,0.455,0,0.433,0.285,0,0,0.285,0.467,0
"leaf_2",0,0.501,0.451,0,0.451,0,0.497,0,0,0.357,0.357,0,0.357,0,0,0.419,0.451,0,0,0.419
"leaf_3",0,0.451,0.5,0,0.46,0,0.451,0,0,0.357,0.357,0,0.357,0,0,0.419,0.46,0,0,0.419
"leaf_4",0.455,0,0,0.501,0,0.379,0,0.211,0.308,0,0,0.477,0,0.433,0.285,0,0,0.285,0.455,0
"leaf_5",0,0.451,0.46,0,0.5,0,0.451,0,0,0.357,0.357,0,0.357,0,0,0.419,0.465,0,0,0.419
"leaf_6",0.379,0,0,0.379,0,0.501,0,0.211,0.308,0,0,0.379,0,0.379,0.285,0,0,0.285,0.379,0
"leaf_7",0,0.497,0.451,0,0.451,0,0.501,0,0,0.357,0.357,0,0.357,0,0,0.419,0.451,0,0,0.419
"leaf_8",0.211,0,0,0.211,0,0.211,0,0.5,0.211,0,0,0.211,0,0.211,0.211,0,0,0.211,0.211,0
"leaf_9",0.308,0,0,0.308,0,0.308,0,0.211,0.501,0,0,0.308,0,0.308,0.285,0,0,0.285,0.308,0
"leaf_10",0,0.357,0.357,0,0.357,0,0.357,0,0,0.501,0.365,0,0.498,0,0,0.357,0.357,0,0,0.357
"leaf_11",0,0.357,0.357,0,0.357,0,0.357,0,0,0.365,0.501,0,0.365,0,0,0.357,0.357,0,0,0.357
"leaf_12",0.455,0,0,0.477,0,0.379,0,0.211,0.308,0,0,0.501,0,0.433,0.285,0,0,0.285,0.455,0
"leaf_13",0,0.357,0.357,0,0.357,0,0.357,0,0,0.498,0.365,0,0.501,0,0,0.357,0.357,0,0,0.357
"leaf_14",0.433,0,0,0.433,0,0.379,0,0.211,0.308,0,0,0.433,0,0.501,0.285,0,0,0.285,0.433,0
"leaf_15",0.285,0,0,0.285,0,0.285,0,0.211,0.285,0,0,0.285,0,0.285,0.501,0,0,0.5,0.285,0
"leaf_16",0,0.419,0.419,0,0.419,0,0.419,0,0,0.357,0.357,0,0.357,0,0,0.501,0.419,0,0,0.469
"leaf_17",0,0.451,0.46,0,0.465,0,0.451,0,0,0.357,0.357,0,0.357,0,0,0.419,0.5,0,0,0.419
"leaf_18",0.285,0,0,0.285,0,0.285,0,0.211,0.285,0,0,0.285,0,0.285,0.5,0,0,0.501,0.285,0
"leaf_19",0.467,0,0,0.455,0,0.379,0,0.211,0.308,0,0,0.455,0,0.433,0.285,0,0,0.285,0.501,0
"leaf_20",0,0.419,0.419,0,0.419,0,0.419,0,0,0.357,0.357,0,0.357,0,0,0.469,0.419,0,0,0.501
