"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.402,0,1.014,1.34,0,1.014,1.31,1.014,1.014,1.014,1.014,1.014,1.303,1.014,0,1.014,1.361,1.014,1.014,1.014
"leaf_2",0,1.401,0,0,1.327,0,0,0,0,0,0,0,0,0,1.361,0,0,0,0,0
"leaf_3",1.014,0,1.401,1.014,0,1.199,1.014,1.223,1.223,1.359,1.374,1.199,1.014,1.223,0,1.223,1.014,1.359,1.374,1.374
"leaf_4",1.34,0,1.014,1.402,0,1.014,1.31,1.014,1.014,1.014,1.014,1.014,1.303,1.014,0,1.014,1.34,1.014,1.014,1.014
"leaf_5",0,1.327,0,0,1.401,0,0,0,0,0,0,0,0,0,1.327,0,0,0,0,0
"leaf_6",1.014,0,1.199,1.014,0,1.401,1.014,1.199,1.199,1.199,1.199,1.389,1.014,1.199,0,1.199,1.014,1.199,1.199,1.199
"leaf_7",1.31,0,1.014,1.31,0,1.014,1.402,1.014,1.014,1.014,1.014,1.014,1.303,1.014,0,1.014,1.31,1.014,1.014,1.014
"leaf_8",1.014,0,1.223,1.014,0,1.199,1.014,1.401,1.349,1.223,1.223,1.199,1.014,1.284,0,1.284,1.014,1.223,1.223,1.223
"leaf_9",1.014,0,1.223,1.014,0,1.199,1.014,1.349,1.401,1.223,1.223,1.199,1.014,1.284,0,1.284,1.014,1.223,1.223,1.223
"leaf_10",1.014,0,1.359,1.014,0,1.199,1.014,1.223,1.223,1.4,1.359,1.199,1.014,1.223,0,1.223,1.014,1.378,1.359,1.359
"leaf_11",1.014,0,1.374,1.014,0,1.199,1.014,1.223,1.223,1.359,1.401,1.199,1.014,1.223,0,1.223,1.014,1.359,1.396,1.396
"leaf_12",1.014,0,1.199,1.014,0,1.389,1.014,1.199,1.199,1.199,1.199,1.401,1.014,1.199,0,1.199,1.014,1.199,1.199,1.199
"leaf_13",1.303,0,1.014,1.303,0,1.014,1.303,1.014,1.014,1.014,1.014,1.014,1.401,1.014,0,1.014,1.303,1.014,1.014,1.014
"leaf_14",1.014,0,1.223,1.014,0,1.199,1.014,1.284,1.284,1.223,1.223,1.199,1.014,1.401,0,1.347,1.014,1.223,1.223,1.223
"leaf_15",0,1.361,0,0,1.327,0,0,0,0,0,0,0,0,0,1.401,0,0,0,0,0
"leaf_16",1.014,0,1.223,1.014,0,1.199,1.014,1.284,1.284,1.223,1.223,1.199,1.014,1.347,0,1.401,1.014,1.223,1.223,1.223
"leaf_17",1.361,0,1.014,1.34,0,1.014,1.31,1.014,1.014,1.014,1.014,1.014,1.303,1.014,0,1.014,1.402,1.014,1.014,1.014
"leaf_18",1.014,0,1.359,1.014,0,1.199,1.014,1.223,1.223,1.378,1.359,1.199,1.014,1.223,0,1.223,1.014,1.4,1.359,1.359
"leaf_19",1.014,0,1.374,1.014,0,1.199,1.014,1.223,1.223,1.359,1.396,1.199,1.014,1.223,0,1.223,1.014,1.359,1.401,1.4
"leaf_20",1.014,0,1.374,1.014,0,1.199,1.014,1.223,1.223,1.359,1.396,1.199,1.014,1.223,0,1.223,1.014,1.359,1.4,1.401
