"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.034,0.877,0.451,0,0.451,0,0.451,0,0.451,0.833,0.451,0,0.451,0.451,0.451,0.451,0.987,0.833,0,0
"leaf_2",0.877,1.034,0.451,0,0.451,0,0.451,0,0.451,0.833,0.451,0,0.451,0.451,0.451,0.451,0.877,0.833,0,0
"leaf_3",0.451,0.451,1.035,0,0.591,0,0.591,0,0.591,0.451,0.591,0,0.591,1.033,1.033,0.591,0.451,0.451,0,0
"leaf_4",0,0,0,1.034,0,1.019,0,1.019,0,0,0,1.001,0,0,0,0,0,0,1.001,1.019
"leaf_5",0.451,0.451,0.591,0,1.034,0,0.97,0,0.912,0.451,0.807,0,1.028,0.591,0.591,0.912,0.451,0.451,0,0
"leaf_6",0,0,0,1.019,0,1.034,0,1.027,0,0,0,1.001,0,0,0,0,0,0,1.001,1.031
"leaf_7",0.451,0.451,0.591,0,0.97,0,1.034,0,0.912,0.451,0.807,0,0.97,0.591,0.591,0.912,0.451,0.451,0,0
"leaf_8",0,0,0,1.019,0,1.027,0,1.034,0,0,0,1.001,0,0,0,0,0,0,1.001,1.027
"leaf_9",0.451,0.451,0.591,0,0.912,0,0.912,0,1.034,0.451,0.807,0,0.912,0.591,0.591,0.991,0.451,0.451,0,0
"leaf_10",0.833,0.833,0.451,0,0.451,0,0.451,0,0.451,1.034,0.451,0,0.451,0.451,0.451,0.451,0.833,1.029,0,0
"leaf_11",0.451,0.451,0.591,0,0.807,0,0.807,0,0.807,0.451,1.034,0,0.807,0.591,0.591,0.807,0.451,0.451,0,0
"leaf_12",0,0,0,1.001,0,1.001,0,1.001,0,0,0,1.035,0,0,0,0,0,0,1.034,1.001
"leaf_13",0.451,0.451,0.591,0,1.028,0,0.97,0,0.912,0.451,0.807,0,1.034,0.591,0.591,0.912,0.451,0.451,0,0
"leaf_14",0.451,0.451,1.033,0,0.591,0,0.591,0,0.591,0.451,0.591,0,0.591,1.034,1.033,0.591,0.451,0.451,0,0
"leaf_15",0.451,0.451,1.033,0,0.591,0,0.591,0,0.591,0.451,0.591,0,0.591,1.033,1.034,0.591,0.451,0.451,0,0
"leaf_16",0.451,0.451,0.591,0,0.912,0,0.912,0,0.991,0.451,0.807,0,0.912,0.591,0.591,1.034,0.451,0.451,0,0
"leaf_17",0.987,0.877,0.451,0,0.451,0,0.451,0,0.451,0.833,0.451,0,0.451,0.451,0.451,0.451,1.034,0.833,0,0
"leaf_18",0.833,0.833,0.451,0,0.451,0,0.451,0,0.451,1.029,0.451,0,0.451,0.451,0.451,0.451,0.833,1.034,0,0
"leaf_19",0,0,0,1.001,0,1.001,0,1.001,0,0,0,1.034,0,0,0,0,0,0,1.035,1.001
"leaf_20",0,0,0,1.019,0,1.031,0,1.027,0,0,0,1.001,0,0,0,0,0,0,1.001,1.034
