	leaf_6	leaf_15	leaf_4	leaf_19	leaf_20	leaf_2	leaf_11	leaf_7	leaf_16	leaf_18	leaf_1	leaf_9	leaf_12	leaf_17	leaf_14	leaf_5	leaf_10	leaf_8	leaf_3	leaf_13
leaf_6	0.704	0.679	0.679	0.679	0.656	0.656	0.656	0.656	0.656	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_15	0.679	0.704	0.683	0.683	0.656	0.656	0.656	0.656	0.656	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_4	0.679	0.683	0.704	0.6970000000000001	0.656	0.656	0.656	0.656	0.656	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.679	0.683	0.6970000000000001	0.704	0.656	0.656	0.656	0.656	0.656	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_20	0.656	0.656	0.656	0.656	0.704	0.667	0.667	0.667	0.667	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_2	0.656	0.656	0.656	0.656	0.667	0.704	0.682	0.682	0.682	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_11	0.656	0.656	0.656	0.656	0.667	0.682	0.7030000000000001	0.6890000000000001	0.6890000000000001	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.656	0.656	0.656	0.656	0.667	0.682	0.6890000000000001	0.704	0.7030000000000001	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	0.656	0.656	0.656	0.656	0.667	0.682	0.6890000000000001	0.7030000000000001	0.704	0.387	0.387	0.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.704	0.554	0.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_1	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.554	0.7030000000000001	0.679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_9	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.387	0.554	0.679	0.7030000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.704	0.6890000000000001	0.246	0.246	0.246	0.246	0.246	0.246
leaf_17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6890000000000001	0.704	0.246	0.246	0.246	0.246	0.246	0.246
leaf_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.246	0.704	0.67	0.67	0.473	0.473	0.473
leaf_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.246	0.67	0.704	0.6890000000000001	0.473	0.473	0.473
leaf_10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.246	0.67	0.6890000000000001	0.704	0.473	0.473	0.473
leaf_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.246	0.473	0.473	0.473	0.704	0.565	0.565
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.246	0.473	0.473	0.473	0.565	0.704	0.671
leaf_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.246	0.473	0.473	0.473	0.565	0.671	0.704
