"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.657,0.313,0.313,0.313,0.313,0.101,0.313,0.313,0,0,0.313,0,0.101,0.313,0,0,0.313,0.313,0.313,0
"leaf_2",0.313,0.657,0.491,0.655,0.634,0.101,0.634,0.491,0,0,0.491,0,0.101,0.491,0,0,0.491,0.634,0.655,0
"leaf_3",0.313,0.491,0.657,0.491,0.491,0.101,0.491,0.627,0,0,0.629,0,0.101,0.597,0,0,0.59,0.491,0.491,0
"leaf_4",0.313,0.655,0.491,0.657,0.634,0.101,0.634,0.491,0,0,0.491,0,0.101,0.491,0,0,0.491,0.634,0.656,0
"leaf_5",0.313,0.634,0.491,0.634,0.657,0.101,0.649,0.491,0,0,0.491,0,0.101,0.491,0,0,0.491,0.649,0.634,0
"leaf_6",0.101,0.101,0.101,0.101,0.101,0.658,0.101,0.101,0,0,0.101,0,0.572,0.101,0,0,0.101,0.101,0.101,0
"leaf_7",0.313,0.634,0.491,0.634,0.649,0.101,0.657,0.491,0,0,0.491,0,0.101,0.491,0,0,0.491,0.653,0.634,0
"leaf_8",0.313,0.491,0.627,0.491,0.491,0.101,0.491,0.657,0,0,0.627,0,0.101,0.597,0,0,0.59,0.491,0.491,0
"leaf_9",0,0,0,0,0,0,0,0,0.658,0.437,0,0.62,0,0,0.62,0.613,0,0,0,0.613
"leaf_10",0,0,0,0,0,0,0,0,0.437,0.658,0,0.437,0,0,0.437,0.437,0,0,0,0.437
"leaf_11",0.313,0.491,0.629,0.491,0.491,0.101,0.491,0.627,0,0,0.657,0,0.101,0.597,0,0,0.59,0.491,0.491,0
"leaf_12",0,0,0,0,0,0,0,0,0.62,0.437,0,0.658,0,0,0.627,0.613,0,0,0,0.613
"leaf_13",0.101,0.101,0.101,0.101,0.101,0.572,0.101,0.101,0,0,0.101,0,0.658,0.101,0,0,0.101,0.101,0.101,0
"leaf_14",0.313,0.491,0.597,0.491,0.491,0.101,0.491,0.597,0,0,0.597,0,0.101,0.657,0,0,0.59,0.491,0.491,0
"leaf_15",0,0,0,0,0,0,0,0,0.62,0.437,0,0.627,0,0,0.658,0.613,0,0,0,0.613
"leaf_16",0,0,0,0,0,0,0,0,0.613,0.437,0,0.613,0,0,0.613,0.658,0,0,0,0.628
"leaf_17",0.313,0.491,0.59,0.491,0.491,0.101,0.491,0.59,0,0,0.59,0,0.101,0.59,0,0,0.657,0.491,0.491,0
"leaf_18",0.313,0.634,0.491,0.634,0.649,0.101,0.653,0.491,0,0,0.491,0,0.101,0.491,0,0,0.491,0.657,0.634,0
"leaf_19",0.313,0.655,0.491,0.656,0.634,0.101,0.634,0.491,0,0,0.491,0,0.101,0.491,0,0,0.491,0.634,0.657,0
"leaf_20",0,0,0,0,0,0,0,0,0.613,0.437,0,0.613,0,0,0.613,0.628,0,0,0,0.658
