	leaf_9	leaf_16	leaf_10	leaf_8	leaf_5	leaf_15	leaf_4	leaf_12	leaf_2	leaf_14	leaf_18	leaf_11	leaf_20	leaf_6	leaf_19	leaf_1	leaf_17	leaf_7	leaf_3	leaf_13
leaf_9	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_16	0.0	0.39899999999999997	0.288	0.288	0.288	0.288	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051
leaf_10	0.0	0.288	0.39999999999999997	0.312	0.312	0.312	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051
leaf_8	0.0	0.288	0.312	0.39999999999999997	0.317	0.317	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051
leaf_5	0.0	0.288	0.312	0.317	0.39999999999999997	0.38299999999999995	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051
leaf_15	0.0	0.288	0.312	0.317	0.38299999999999995	0.39999999999999997	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051	0.051
leaf_4	0.0	0.051	0.051	0.051	0.051	0.051	0.399	0.398	0.314	0.314	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132
leaf_12	0.0	0.051	0.051	0.051	0.051	0.051	0.398	0.399	0.314	0.314	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132
leaf_2	0.0	0.051	0.051	0.051	0.051	0.051	0.314	0.314	0.399	0.396	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132
leaf_14	0.0	0.051	0.051	0.051	0.051	0.051	0.314	0.314	0.396	0.399	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132	0.132
leaf_18	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.399	0.295	0.295	0.162	0.162	0.162	0.162	0.162	0.162	0.162
leaf_11	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.295	0.399	0.366	0.162	0.162	0.162	0.162	0.162	0.162	0.162
leaf_20	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.295	0.366	0.399	0.162	0.162	0.162	0.162	0.162	0.162	0.162
leaf_6	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.162	0.162	0.162	0.4	0.39	0.266	0.266	0.266	0.266	0.266
leaf_19	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.162	0.162	0.162	0.39	0.4	0.266	0.266	0.266	0.266	0.266
leaf_1	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.162	0.162	0.162	0.266	0.266	0.4	0.384	0.36	0.36	0.36
leaf_17	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.162	0.162	0.162	0.266	0.266	0.384	0.4	0.36	0.36	0.36
leaf_7	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.162	0.162	0.162	0.266	0.266	0.36	0.36	0.4	0.374	0.374
leaf_3	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.162	0.162	0.162	0.266	0.266	0.36	0.36	0.374	0.4	0.386
leaf_13	0.0	0.051	0.051	0.051	0.051	0.051	0.132	0.132	0.132	0.132	0.162	0.162	0.162	0.266	0.266	0.36	0.36	0.374	0.386	0.4
