"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.396,0,0.152,0.288,0.288,0.302,0.388,0.302,0,0,0,0,0,0.302,0,0,0.288,0.394,0,0.288
"leaf_2",0,0.396,0,0,0,0,0,0,0.262,0.32,0.32,0.255,0.394,0,0.32,0.262,0,0,0.32,0
"leaf_3",0.152,0,0.396,0.152,0.152,0.152,0.152,0.152,0,0,0,0,0,0.152,0,0,0.152,0.152,0,0.152
"leaf_4",0.288,0,0.152,0.395,0.368,0.288,0.288,0.288,0,0,0,0,0,0.288,0,0,0.383,0.288,0,0.383
"leaf_5",0.288,0,0.152,0.368,0.395,0.288,0.288,0.288,0,0,0,0,0,0.288,0,0,0.368,0.288,0,0.368
"leaf_6",0.302,0,0.152,0.288,0.288,0.395,0.302,0.342,0,0,0,0,0,0.342,0,0,0.288,0.302,0,0.288
"leaf_7",0.388,0,0.152,0.288,0.288,0.302,0.396,0.302,0,0,0,0,0,0.302,0,0,0.288,0.388,0,0.288
"leaf_8",0.302,0,0.152,0.288,0.288,0.342,0.302,0.396,0,0,0,0,0,0.355,0,0,0.288,0.302,0,0.288
"leaf_9",0,0.262,0,0,0,0,0,0,0.397,0.262,0.262,0.255,0.262,0,0.262,0.307,0,0,0.262,0
"leaf_10",0,0.32,0,0,0,0,0,0,0.262,0.396,0.361,0.255,0.32,0,0.395,0.262,0,0,0.391,0
"leaf_11",0,0.32,0,0,0,0,0,0,0.262,0.361,0.396,0.255,0.32,0,0.361,0.262,0,0,0.361,0
"leaf_12",0,0.255,0,0,0,0,0,0,0.255,0.255,0.255,0.396,0.255,0,0.255,0.255,0,0,0.255,0
"leaf_13",0,0.394,0,0,0,0,0,0,0.262,0.32,0.32,0.255,0.396,0,0.32,0.262,0,0,0.32,0
"leaf_14",0.302,0,0.152,0.288,0.288,0.342,0.302,0.355,0,0,0,0,0,0.396,0,0,0.288,0.302,0,0.288
"leaf_15",0,0.32,0,0,0,0,0,0,0.262,0.395,0.361,0.255,0.32,0,0.396,0.262,0,0,0.391,0
"leaf_16",0,0.262,0,0,0,0,0,0,0.307,0.262,0.262,0.255,0.262,0,0.262,0.397,0,0,0.262,0
"leaf_17",0.288,0,0.152,0.383,0.368,0.288,0.288,0.288,0,0,0,0,0,0.288,0,0,0.395,0.288,0,0.387
"leaf_18",0.394,0,0.152,0.288,0.288,0.302,0.388,0.302,0,0,0,0,0,0.302,0,0,0.288,0.396,0,0.288
"leaf_19",0,0.32,0,0,0,0,0,0,0.262,0.391,0.361,0.255,0.32,0,0.391,0.262,0,0,0.396,0
"leaf_20",0.288,0,0.152,0.383,0.368,0.288,0.288,0.288,0,0,0,0,0,0.288,0,0,0.387,0.288,0,0.395
