"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.622,0.172,0.204,0.172,0.204,0.204,0,0.172,0.172,0.204,0.204,0,0,0.204,0.204,0.204,0.172,0.357,0.172,0.204
"leaf_2",0.172,0.624,0.172,0.616,0.172,0.172,0,0.501,0.559,0.172,0.172,0,0,0.172,0.172,0.172,0.501,0.172,0.501,0.172
"leaf_3",0.204,0.172,0.622,0.172,0.603,0.603,0,0.172,0.172,0.244,0.244,0,0,0.603,0.244,0.244,0.172,0.204,0.172,0.522
"leaf_4",0.172,0.616,0.172,0.624,0.172,0.172,0,0.501,0.559,0.172,0.172,0,0,0.172,0.172,0.172,0.501,0.172,0.501,0.172
"leaf_5",0.204,0.172,0.603,0.172,0.622,0.613,0,0.172,0.172,0.244,0.244,0,0,0.621,0.244,0.244,0.172,0.204,0.172,0.522
"leaf_6",0.204,0.172,0.603,0.172,0.613,0.622,0,0.172,0.172,0.244,0.244,0,0,0.613,0.244,0.244,0.172,0.204,0.172,0.522
"leaf_7",0,0,0,0,0,0,0.622,0,0,0,0,0.598,0.591,0,0,0,0,0,0,0
"leaf_8",0.172,0.501,0.172,0.501,0.172,0.172,0,0.622,0.501,0.172,0.172,0,0,0.172,0.172,0.172,0.613,0.172,0.588,0.172
"leaf_9",0.172,0.559,0.172,0.559,0.172,0.172,0,0.501,0.623,0.172,0.172,0,0,0.172,0.172,0.172,0.501,0.172,0.501,0.172
"leaf_10",0.204,0.172,0.244,0.172,0.244,0.244,0,0.172,0.172,0.622,0.602,0,0,0.244,0.555,0.555,0.172,0.204,0.172,0.244
"leaf_11",0.204,0.172,0.244,0.172,0.244,0.244,0,0.172,0.172,0.602,0.622,0,0,0.244,0.555,0.555,0.172,0.204,0.172,0.244
"leaf_12",0,0,0,0,0,0,0.598,0,0,0,0,0.622,0.591,0,0,0,0,0,0,0
"leaf_13",0,0,0,0,0,0,0.591,0,0,0,0,0.591,0.623,0,0,0,0,0,0,0
"leaf_14",0.204,0.172,0.603,0.172,0.621,0.613,0,0.172,0.172,0.244,0.244,0,0,0.622,0.244,0.244,0.172,0.204,0.172,0.522
"leaf_15",0.204,0.172,0.244,0.172,0.244,0.244,0,0.172,0.172,0.555,0.555,0,0,0.244,0.622,0.611,0.172,0.204,0.172,0.244
"leaf_16",0.204,0.172,0.244,0.172,0.244,0.244,0,0.172,0.172,0.555,0.555,0,0,0.244,0.611,0.622,0.172,0.204,0.172,0.244
"leaf_17",0.172,0.501,0.172,0.501,0.172,0.172,0,0.613,0.501,0.172,0.172,0,0,0.172,0.172,0.172,0.622,0.172,0.588,0.172
"leaf_18",0.357,0.172,0.204,0.172,0.204,0.204,0,0.172,0.172,0.204,0.204,0,0,0.204,0.204,0.204,0.172,0.622,0.172,0.204
"leaf_19",0.172,0.501,0.172,0.501,0.172,0.172,0,0.588,0.501,0.172,0.172,0,0,0.172,0.172,0.172,0.588,0.172,0.623,0.172
"leaf_20",0.204,0.172,0.522,0.172,0.522,0.522,0,0.172,0.172,0.244,0.244,0,0,0.522,0.244,0.244,0.172,0.204,0.172,0.622
