	leaf_5	leaf_12	leaf_18	leaf_4	leaf_20	leaf_8	leaf_6	leaf_10	leaf_1	leaf_7	leaf_11	leaf_15	leaf_3	leaf_14	leaf_2	leaf_19	leaf_13	leaf_17	leaf_9	leaf_16
leaf_5	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_12	0.0	0.333	0.24999999999999997	0.24999999999999997	0.24999999999999997	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.028	0.028	0.028	0.028
leaf_18	0.0	0.24999999999999997	0.333	0.32	0.32	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.028	0.028	0.028	0.028
leaf_4	0.0	0.24999999999999997	0.32	0.334	0.328	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.028	0.028	0.028	0.028
leaf_20	0.0	0.24999999999999997	0.32	0.328	0.334	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.028	0.028	0.028	0.028
leaf_8	0.0	0.204	0.204	0.204	0.204	0.334	0.28800000000000003	0.28800000000000003	0.28800000000000003	0.28800000000000003	0.212	0.212	0.212	0.212	0.212	0.212	0.028	0.028	0.028	0.028
leaf_6	0.0	0.204	0.204	0.204	0.204	0.28800000000000003	0.334	0.333	0.321	0.321	0.212	0.212	0.212	0.212	0.212	0.212	0.028	0.028	0.028	0.028
leaf_10	0.0	0.204	0.204	0.204	0.204	0.28800000000000003	0.333	0.334	0.321	0.321	0.212	0.212	0.212	0.212	0.212	0.212	0.028	0.028	0.028	0.028
leaf_1	0.0	0.204	0.204	0.204	0.204	0.28800000000000003	0.321	0.321	0.334	0.331	0.212	0.212	0.212	0.212	0.212	0.212	0.028	0.028	0.028	0.028
leaf_7	0.0	0.204	0.204	0.204	0.204	0.28800000000000003	0.321	0.321	0.331	0.334	0.212	0.212	0.212	0.212	0.212	0.212	0.028	0.028	0.028	0.028
leaf_11	0.0	0.204	0.204	0.204	0.204	0.212	0.212	0.212	0.212	0.212	0.334	0.31100000000000005	0.24999999999999997	0.24999999999999997	0.24999999999999997	0.24999999999999997	0.028	0.028	0.028	0.028
leaf_15	0.0	0.204	0.204	0.204	0.204	0.212	0.212	0.212	0.212	0.212	0.31100000000000005	0.334	0.24999999999999997	0.24999999999999997	0.24999999999999997	0.24999999999999997	0.028	0.028	0.028	0.028
leaf_3	0.0	0.204	0.204	0.204	0.204	0.212	0.212	0.212	0.212	0.212	0.24999999999999997	0.24999999999999997	0.334	0.30500000000000005	0.30500000000000005	0.30500000000000005	0.028	0.028	0.028	0.028
leaf_14	0.0	0.204	0.204	0.204	0.204	0.212	0.212	0.212	0.212	0.212	0.24999999999999997	0.24999999999999997	0.30500000000000005	0.334	0.331	0.331	0.028	0.028	0.028	0.028
leaf_2	0.0	0.204	0.204	0.204	0.204	0.212	0.212	0.212	0.212	0.212	0.24999999999999997	0.24999999999999997	0.30500000000000005	0.331	0.333	0.332	0.028	0.028	0.028	0.028
leaf_19	0.0	0.204	0.204	0.204	0.204	0.212	0.212	0.212	0.212	0.212	0.24999999999999997	0.24999999999999997	0.30500000000000005	0.331	0.332	0.333	0.028	0.028	0.028	0.028
leaf_13	0.0	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.333	0.159	0.159	0.159
leaf_17	0.0	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.159	0.333	0.221	0.221
leaf_9	0.0	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.159	0.221	0.332	0.29600000000000004
leaf_16	0.0	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.159	0.221	0.29600000000000004	0.332
