"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",1.057,1.007,0.791,0,0,0.49,0.969,0,0.969,0.791,0.94,0.94,0,1.008,1.007,0.94,0.49,0,0.791,0.791
"leaf_2",1.007,1.057,0.791,0,0,0.49,0.969,0,0.969,0.791,0.94,0.94,0,1.007,1.029,0.94,0.49,0,0.791,0.791
"leaf_3",0.791,0.791,1.056,0,0,0.49,0.791,0,0.791,1.045,0.791,0.791,0,0.791,0.791,0.791,0.49,0,1.051,1.053
"leaf_4",0,0,0,1.056,0.871,0,0,0.871,0,0,0,0,0.871,0,0,0,0,0.871,0,0
"leaf_5",0,0,0,0.871,1.057,0,0,1.049,0,0,0,0,0.984,0,0,0,0,1.056,0,0
"leaf_6",0.49,0.49,0.49,0,0,1.056,0.49,0,0.49,0.49,0.49,0.49,0,0.49,0.49,0.49,1.034,0,0.49,0.49
"leaf_7",0.969,0.969,0.791,0,0,0.49,1.057,0,1.054,0.791,0.94,0.94,0,0.969,0.969,0.94,0.49,0,0.791,0.791
"leaf_8",0,0,0,0.871,1.049,0,0,1.057,0,0,0,0,0.984,0,0,0,0,1.049,0,0
"leaf_9",0.969,0.969,0.791,0,0,0.49,1.054,0,1.057,0.791,0.94,0.94,0,0.969,0.969,0.94,0.49,0,0.791,0.791
"leaf_10",0.791,0.791,1.045,0,0,0.49,0.791,0,0.791,1.056,0.791,0.791,0,0.791,0.791,0.791,0.49,0,1.045,1.045
"leaf_11",0.94,0.94,0.791,0,0,0.49,0.94,0,0.94,0.791,1.057,0.967,0,0.94,0.94,1.027,0.49,0,0.791,0.791
"leaf_12",0.94,0.94,0.791,0,0,0.49,0.94,0,0.94,0.791,0.967,1.056,0,0.94,0.94,0.967,0.49,0,0.791,0.791
"leaf_13",0,0,0,0.871,0.984,0,0,0.984,0,0,0,0,1.057,0,0,0,0,0.984,0,0
"leaf_14",1.008,1.007,0.791,0,0,0.49,0.969,0,0.969,0.791,0.94,0.94,0,1.057,1.007,0.94,0.49,0,0.791,0.791
"leaf_15",1.007,1.029,0.791,0,0,0.49,0.969,0,0.969,0.791,0.94,0.94,0,1.007,1.057,0.94,0.49,0,0.791,0.791
"leaf_16",0.94,0.94,0.791,0,0,0.49,0.94,0,0.94,0.791,1.027,0.967,0,0.94,0.94,1.057,0.49,0,0.791,0.791
"leaf_17",0.49,0.49,0.49,0,0,1.034,0.49,0,0.49,0.49,0.49,0.49,0,0.49,0.49,0.49,1.056,0,0.49,0.49
"leaf_18",0,0,0,0.871,1.056,0,0,1.049,0,0,0,0,0.984,0,0,0,0,1.057,0,0
"leaf_19",0.791,0.791,1.051,0,0,0.49,0.791,0,0.791,1.045,0.791,0.791,0,0.791,0.791,0.791,0.49,0,1.056,1.051
"leaf_20",0.791,0.791,1.053,0,0,0.49,0.791,0,0.791,1.045,0.791,0.791,0,0.791,0.791,0.791,0.49,0,1.051,1.056
