	leaf_13	leaf_7	leaf_12	leaf_19	leaf_8	leaf_17	leaf_9	leaf_2	leaf_4	leaf_1	leaf_18	leaf_15	leaf_16	leaf_10	leaf_11	leaf_20	leaf_3	leaf_6	leaf_5	leaf_14
leaf_13	0.623	0.591	0.591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.591	0.622	0.598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_12	0.591	0.598	0.622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.0	0.0	0.0	0.623	0.5880000000000001	0.5880000000000001	0.501	0.501	0.501	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172
leaf_8	0.0	0.0	0.0	0.5880000000000001	0.622	0.613	0.501	0.501	0.501	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172
leaf_17	0.0	0.0	0.0	0.5880000000000001	0.613	0.622	0.501	0.501	0.501	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172
leaf_9	0.0	0.0	0.0	0.501	0.501	0.501	0.623	0.5589999999999999	0.5589999999999999	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172
leaf_2	0.0	0.0	0.0	0.501	0.501	0.501	0.5589999999999999	0.624	0.616	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172
leaf_4	0.0	0.0	0.0	0.501	0.501	0.501	0.5589999999999999	0.616	0.624	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172	0.172
leaf_1	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.6220000000000001	0.357	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204
leaf_18	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.357	0.6220000000000001	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204	0.204
leaf_15	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.6219999999999999	0.611	0.5549999999999999	0.5549999999999999	0.244	0.244	0.244	0.244	0.244
leaf_16	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.611	0.6219999999999999	0.5549999999999999	0.5549999999999999	0.244	0.244	0.244	0.244	0.244
leaf_10	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.5549999999999999	0.5549999999999999	0.6219999999999999	0.6019999999999999	0.244	0.244	0.244	0.244	0.244
leaf_11	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.5549999999999999	0.5549999999999999	0.6019999999999999	0.6219999999999999	0.244	0.244	0.244	0.244	0.244
leaf_20	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.244	0.244	0.244	0.244	0.6219999999999999	0.522	0.522	0.522	0.522
leaf_3	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.244	0.244	0.244	0.244	0.522	0.6219999999999999	0.603	0.603	0.603
leaf_6	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.244	0.244	0.244	0.244	0.522	0.603	0.6219999999999999	0.613	0.613
leaf_5	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.244	0.244	0.244	0.244	0.522	0.603	0.613	0.6219999999999999	0.621
leaf_14	0.0	0.0	0.0	0.172	0.172	0.172	0.172	0.172	0.172	0.204	0.204	0.244	0.244	0.244	0.244	0.522	0.603	0.613	0.621	0.6219999999999999
