	leaf_5	leaf_10	leaf_18	leaf_7	leaf_6	leaf_19	leaf_3	leaf_9	leaf_14	leaf_2	leaf_16	leaf_20	leaf_4	leaf_11	leaf_15	leaf_17	leaf_1	leaf_12	leaf_8	leaf_13
leaf_5	0.773	0.638	0.638	0.638	0.638	0.638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_10	0.638	0.772	0.72	0.664	0.664	0.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	0.638	0.72	0.772	0.664	0.664	0.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_7	0.638	0.664	0.664	0.772	0.672	0.672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	0.638	0.664	0.664	0.672	0.772	0.752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_19	0.638	0.664	0.664	0.672	0.752	0.772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_3	0.0	0.0	0.0	0.0	0.0	0.0	0.7729999999999999	0.725	0.725	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.408	0.408	0.408	0.408
leaf_9	0.0	0.0	0.0	0.0	0.0	0.0	0.725	0.7729999999999999	0.738	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.408	0.408	0.408	0.408
leaf_14	0.0	0.0	0.0	0.0	0.0	0.0	0.725	0.738	0.7729999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.408	0.408	0.408	0.408
leaf_2	0.0	0.0	0.0	0.0	0.0	0.0	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.772	0.77	0.701	0.701	0.701	0.701	0.701	0.408	0.408	0.408	0.408
leaf_16	0.0	0.0	0.0	0.0	0.0	0.0	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.77	0.772	0.701	0.701	0.701	0.701	0.701	0.408	0.408	0.408	0.408
leaf_20	0.0	0.0	0.0	0.0	0.0	0.0	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.701	0.701	0.772	0.764	0.764	0.7309999999999999	0.7309999999999999	0.408	0.408	0.408	0.408
leaf_4	0.0	0.0	0.0	0.0	0.0	0.0	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.701	0.701	0.764	0.772	0.768	0.7309999999999999	0.7309999999999999	0.408	0.408	0.408	0.408
leaf_11	0.0	0.0	0.0	0.0	0.0	0.0	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.701	0.701	0.764	0.768	0.772	0.7309999999999999	0.7309999999999999	0.408	0.408	0.408	0.408
leaf_15	0.0	0.0	0.0	0.0	0.0	0.0	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.701	0.701	0.7309999999999999	0.7309999999999999	0.7309999999999999	0.772	0.752	0.408	0.408	0.408	0.408
leaf_17	0.0	0.0	0.0	0.0	0.0	0.0	0.6439999999999999	0.6439999999999999	0.6439999999999999	0.701	0.701	0.7309999999999999	0.7309999999999999	0.7309999999999999	0.752	0.772	0.408	0.408	0.408	0.408
leaf_1	0.0	0.0	0.0	0.0	0.0	0.0	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.7729999999999999	0.484	0.484	0.484
leaf_12	0.0	0.0	0.0	0.0	0.0	0.0	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.484	0.773	0.742	0.742
leaf_8	0.0	0.0	0.0	0.0	0.0	0.0	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.484	0.742	0.773	0.772
leaf_13	0.0	0.0	0.0	0.0	0.0	0.0	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.408	0.484	0.742	0.772	0.773
