"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.81,0.02,0,0,0.02,0.795,0.02,0,0.739,0,0.02,0.02,0.02,0.739,0,0.809,0.744,0,0.739,0
"leaf_2",0.02,0.809,0,0,0.795,0.02,0.071,0,0.02,0,0.766,0.071,0.795,0.02,0,0.02,0.02,0,0.02,0
"leaf_3",0,0,0.809,0.678,0,0,0,0.697,0,0.697,0,0,0,0,0.697,0,0,0.697,0,0.697
"leaf_4",0,0,0.678,0.809,0,0,0,0.678,0,0.678,0,0,0,0,0.678,0,0,0.678,0,0.678
"leaf_5",0.02,0.795,0,0,0.809,0.02,0.071,0,0.02,0,0.766,0.071,0.807,0.02,0,0.02,0.02,0,0.02,0
"leaf_6",0.795,0.02,0,0,0.02,0.81,0.02,0,0.739,0,0.02,0.02,0.02,0.739,0,0.795,0.744,0,0.739,0
"leaf_7",0.02,0.071,0,0,0.071,0.02,0.81,0,0.02,0,0.071,0.794,0.071,0.02,0,0.02,0.02,0,0.02,0
"leaf_8",0,0,0.697,0.678,0,0,0,0.809,0,0.761,0,0,0,0,0.761,0,0,0.802,0,0.761
"leaf_9",0.739,0.02,0,0,0.02,0.739,0.02,0,0.81,0,0.02,0.02,0.02,0.792,0,0.739,0.739,0,0.792,0
"leaf_10",0,0,0.697,0.678,0,0,0,0.761,0,0.809,0,0,0,0,0.779,0,0,0.761,0,0.779
"leaf_11",0.02,0.766,0,0,0.766,0.02,0.071,0,0.02,0,0.809,0.071,0.766,0.02,0,0.02,0.02,0,0.02,0
"leaf_12",0.02,0.071,0,0,0.071,0.02,0.794,0,0.02,0,0.071,0.81,0.071,0.02,0,0.02,0.02,0,0.02,0
"leaf_13",0.02,0.795,0,0,0.807,0.02,0.071,0,0.02,0,0.766,0.071,0.809,0.02,0,0.02,0.02,0,0.02,0
"leaf_14",0.739,0.02,0,0,0.02,0.739,0.02,0,0.792,0,0.02,0.02,0.02,0.809,0,0.739,0.739,0,0.801,0
"leaf_15",0,0,0.697,0.678,0,0,0,0.761,0,0.779,0,0,0,0,0.809,0,0,0.761,0,0.8
"leaf_16",0.809,0.02,0,0,0.02,0.795,0.02,0,0.739,0,0.02,0.02,0.02,0.739,0,0.81,0.744,0,0.739,0
"leaf_17",0.744,0.02,0,0,0.02,0.744,0.02,0,0.739,0,0.02,0.02,0.02,0.739,0,0.744,0.81,0,0.739,0
"leaf_18",0,0,0.697,0.678,0,0,0,0.802,0,0.761,0,0,0,0,0.761,0,0,0.809,0,0.761
"leaf_19",0.739,0.02,0,0,0.02,0.739,0.02,0,0.792,0,0.02,0.02,0.02,0.801,0,0.739,0.739,0,0.809,0
"leaf_20",0,0,0.697,0.678,0,0,0,0.761,0,0.779,0,0,0,0,0.8,0,0,0.761,0,0.809
