"","leaf_1","leaf_2","leaf_3","leaf_4","leaf_5","leaf_6","leaf_7","leaf_8","leaf_9","leaf_10","leaf_11","leaf_12","leaf_13","leaf_14","leaf_15","leaf_16","leaf_17","leaf_18","leaf_19","leaf_20"
"leaf_1",0.535,0.477,0.039,0,0.534,0.37,0,0.039,0.477,0.039,0.039,0.477,0.363,0,0.039,0.363,0,0,0.477,0.37
"leaf_2",0.477,0.534,0.039,0,0.477,0.37,0,0.039,0.525,0.039,0.039,0.525,0.363,0,0.039,0.363,0,0,0.528,0.37
"leaf_3",0.039,0.039,0.535,0,0.039,0.039,0,0.143,0.039,0.143,0.143,0.039,0.039,0,0.143,0.039,0,0,0.039,0.039
"leaf_4",0,0,0,0.536,0,0,0.241,0,0,0,0,0,0,0.534,0,0,0.241,0.241,0,0
"leaf_5",0.534,0.477,0.039,0,0.535,0.37,0,0.039,0.477,0.039,0.039,0.477,0.363,0,0.039,0.363,0,0,0.477,0.37
"leaf_6",0.37,0.37,0.039,0,0.37,0.535,0,0.039,0.37,0.039,0.039,0.37,0.363,0,0.039,0.363,0,0,0.37,0.381
"leaf_7",0,0,0,0.241,0,0,0.536,0,0,0,0,0,0,0.241,0,0,0.465,0.465,0,0
"leaf_8",0.039,0.039,0.143,0,0.039,0.039,0,0.535,0.039,0.457,0.533,0.039,0.039,0,0.5,0.039,0,0,0.039,0.039
"leaf_9",0.477,0.525,0.039,0,0.477,0.37,0,0.039,0.534,0.039,0.039,0.525,0.363,0,0.039,0.363,0,0,0.525,0.37
"leaf_10",0.039,0.039,0.143,0,0.039,0.039,0,0.457,0.039,0.535,0.457,0.039,0.039,0,0.457,0.039,0,0,0.039,0.039
"leaf_11",0.039,0.039,0.143,0,0.039,0.039,0,0.533,0.039,0.457,0.535,0.039,0.039,0,0.5,0.039,0,0,0.039,0.039
"leaf_12",0.477,0.525,0.039,0,0.477,0.37,0,0.039,0.525,0.039,0.039,0.535,0.363,0,0.039,0.363,0,0,0.525,0.37
"leaf_13",0.363,0.363,0.039,0,0.363,0.363,0,0.039,0.363,0.039,0.039,0.363,0.535,0,0.039,0.531,0,0,0.363,0.363
"leaf_14",0,0,0,0.534,0,0,0.241,0,0,0,0,0,0,0.536,0,0,0.241,0.241,0,0
"leaf_15",0.039,0.039,0.143,0,0.039,0.039,0,0.5,0.039,0.457,0.5,0.039,0.039,0,0.535,0.039,0,0,0.039,0.039
"leaf_16",0.363,0.363,0.039,0,0.363,0.363,0,0.039,0.363,0.039,0.039,0.363,0.531,0,0.039,0.535,0,0,0.363,0.363
"leaf_17",0,0,0,0.241,0,0,0.465,0,0,0,0,0,0,0.241,0,0,0.536,0.515,0,0
"leaf_18",0,0,0,0.241,0,0,0.465,0,0,0,0,0,0,0.241,0,0,0.515,0.536,0,0
"leaf_19",0.477,0.528,0.039,0,0.477,0.37,0,0.039,0.525,0.039,0.039,0.525,0.363,0,0.039,0.363,0,0,0.534,0.37
"leaf_20",0.37,0.37,0.039,0,0.37,0.381,0,0.039,0.37,0.039,0.039,0.37,0.363,0,0.039,0.363,0,0,0.37,0.535
